Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L
STAD_TCGA-CD-8527	87	2	10	32	14	17	12	35	29	42	8	20
STAD_TCGA-CD-8528	57	3	5	0	9	1	2	16	13	27	0	2
STAD_TCGA-CD-8529	19	13	9	20	17	17	12	22	55	219	93	9
STAD_TCGA-CD-8530	24	4	1	4	2	5	5	0	0	18	15	37
STAD_TCGA-CD-8531	43	0	9	28	39	7	23	17	41	98	5	15
STAD_TCGA-CD-8532	15	1	4	0	0	3	9	0	4	7	5	2
STAD_TCGA-CD-8533	65	0	10	5	1	0	4	11	18	32	7	2
STAD_TCGA-CD-8534	21	2	0	10	0	0	3	1	14	9	12	0
STAD_TCGA-CD-8535	14	5	19	25	9	4	0	14	67	43	22	112
STAD_TCGA-CD-8536	390	4	22	111	158	65	69	114	21	8	0	1
STAD_TCGA-CD-A486	24	4	6	20	0	3	0	6	17	26	6	0
STAD_TCGA-CD-A487	25	7	7	6	14	0	0	3	32	23	24	74
STAD_TCGA-CD-A489	12	0	7	7	0	1	2	15	12	23	9	8
STAD_TCGA-CD-A48A	42	6	20	13	5	4	21	0	31	44	15	90
STAD_TCGA-CD-A48C	40	8	17	16	0	4	1	7	17	65	15	82
STAD_TCGA-CD-A4MG	653	0	59	416	544	213	238	475	0	0	0	0
STAD_TCGA-CD-A4MH	25	2	0	8	15	0	5	0	15	19	8	2
STAD_TCGA-CD-A4MI	322	0	48	121	267	66	70	165	0	38	0	14
STAD_TCGA-CD-A4MJ	250	0	8	75	107	58	88	92	10	23	0	9
STAD_TCGA-CG-4300	45	4	6	4	4	6	14	1	20	34	3	22
STAD_TCGA-CG-4301	13	4	0	1	3	0	1	5	10	16	11	0
STAD_TCGA-CG-4304	17	2	3	1	14	0	5	1	0	18	18	4
STAD_TCGA-CG-4305	412	0	29	132	228	92	116	220	38	8	10	26
STAD_TCGA-CG-4306	566	4	27	65	202	36	81	128	42	26	15	0
STAD_TCGA-CG-4436	59	0	5	1	2	3	8	0	11	38	13	80
STAD_TCGA-CG-4437	57	11	14	36	23	21	22	38	60	291	62	14
STAD_TCGA-CG-4438	39	3	2	0	22	0	7	11	3	50	30	4
STAD_TCGA-CG-4440	15	8	14	19	0	4	0	19	10	24	23	17
STAD_TCGA-CG-4441	37	2	14	1	12	2	3	0	17	16	1	30
STAD_TCGA-CG-4442	433	0	56	131	278	99	365	203	0	0	3	12
STAD_TCGA-CG-4443	6	1	0	8	2	4	5	3	14	53	20	1
STAD_TCGA-CG-4444	24	0	7	6	8	3	0	0	24	37	9	112
STAD_TCGA-CG-4449	8	3	10	19	0	2	10	3	19	15	15	7
STAD_TCGA-CG-4455	2	0	2	0	0	0	1	2	19	22	3	3
STAD_TCGA-CG-4460	1205	10	142	201	292	62	146	83	4	38	0	18
STAD_TCGA-CG-4462	38	4	7	2	2	0	3	0	5	18	3	15
STAD_TCGA-CG-4465	143	0	19	102	141	50	40	131	17	6	5	33
STAD_TCGA-CG-4466	35	5	8	6	5	6	6	0	13	41	19	104
STAD_TCGA-CG-4469	56	14	11	23	7	13	7	0	29	48	12	165
STAD_TCGA-CG-4474	47	2	8	5	12	1	3	6	0	14	9	0
STAD_TCGA-CG-4475	14	0	4	0	9	0	5	5	8	20	6	2
STAD_TCGA-CG-4476	28	5	2	1	14	6	10	0	7	45	25	3
STAD_TCGA-CG-4477	15	0	4	0	5	1	0	0	10	25	7	4
STAD_TCGA-CG-5716	8	1	3	0	0	0	4	0	0	7	0	1
STAD_TCGA-CG-5717	2	1	3	9	3	7	9	23	11	55	33	8
STAD_TCGA-CG-5718	12	1	7	10	0	0	2	9	31	24	9	2
STAD_TCGA-CG-5719	31	0	4	0	7	0	6	0	16	12	14	0
STAD_TCGA-CG-5720	24	1	1	3	1	0	4	11	15	29	10	4
STAD_TCGA-CG-5721	975	0	83	103	130	200	3285	0	124	0	0	64
STAD_TCGA-CG-5722	28	0	8	0	1	4	3	11	11	28	9	1
STAD_TCGA-CG-5723	582	11	60	334	308	34	299	139	27	34	10	35
STAD_TCGA-CG-5724	33	1	8	6	10	2	2	0	22	22	3	34
STAD_TCGA-CG-5725	7	0	6	3	0	3	0	0	10	18	0	3
STAD_TCGA-CG-5726	378	0	91	343	153	64	144	174	14	54	9	4
STAD_TCGA-CG-5727	51	7	20	8	2	8	6	6	14	57	18	6
STAD_TCGA-CG-5728	563	0	44	183	187	65	136	281	10	38	11	17
STAD_TCGA-CG-5730	45	7	14	18	5	1	8	0	39	31	34	0
STAD_TCGA-CG-5732	16	0	3	0	5	3	4	0	16	21	5	6
STAD_TCGA-CG-5733	363	6	60	126	249	33	70	225	47	0	0	14
STAD_TCGA-CG-5734	25	1	9	17	0	0	0	15	18	14	1	12
STAD_TCGA-D7-5577	21	6	10	7	4	1	5	0	37	33	5	15
STAD_TCGA-D7-5578	82	6	6	8	12	0	15	0	15	36	33	80
STAD_TCGA-D7-5579	16	4	15	9	6	9	0	26	3	35	18	33
STAD_TCGA-D7-6518	25	7	4	10	6	0	0	3	8	20	10	11
STAD_TCGA-D7-6519	10	0	6	0	2	4	4	0	7	28	5	1
STAD_TCGA-D7-6520	16	3	3	6	0	1	3	9	8	11	11	5
STAD_TCGA-D7-6521	23	0	16	8	5	0	0	0	10	14	12	0
STAD_TCGA-D7-6522	21	3	1	1	7	3	2	0	0	14	5	9
STAD_TCGA-D7-6524	44	5	13	0	6	3	8	0	4	41	0	0
STAD_TCGA-D7-6525	22	13	11	17	0	7	2	6	19	38	17	49
STAD_TCGA-D7-6526	32	7	10	12	5	1	0	16	32	65	26	62
STAD_TCGA-D7-6527	35	4	4	14	2	3	2	10	7	35	27	124
STAD_TCGA-D7-6528	18	12	12	32	0	3	4	24	43	60	41	173
STAD_TCGA-D7-6815	53	3	2	19	0	1	0	9	46	30	3	5
STAD_TCGA-D7-6817	26	0	0	7	10	0	7	0	9	34	2	10
STAD_TCGA-D7-6818	14	1	1	15	0	2	7	3	22	13	4	110
STAD_TCGA-D7-6820	22	0	2	1	8	0	4	11	13	36	22	2
STAD_TCGA-D7-6822	28	6	10	11	0	0	11	33	24	33	21	130
STAD_TCGA-D7-8570	35	1	4	8	5	0	0	0	22	59	14	6
STAD_TCGA-D7-8572	27	6	16	8	13	5	4	0	43	77	12	11
STAD_TCGA-D7-8573	31	0	7	5	4	0	4	15	11	18	3	7
STAD_TCGA-D7-8574	17	1	0	0	2	2	0	3	8	13	0	3
STAD_TCGA-D7-8575	14	4	5	0	3	0	1	3	10	16	1	0
STAD_TCGA-D7-8576	23	0	2	8	0	4	6	1	12	11	4	0
STAD_TCGA-D7-8578	23	0	3	10	0	0	0	9	12	10	0	0
STAD_TCGA-D7-8579	34	2	6	14	0	0	7	4	5	11	1	59
STAD_TCGA-D7-A4YT	20	4	12	18	15	12	7	16	32	168	47	13
STAD_TCGA-D7-A4YU	56	0	16	13	3	11	9	4	29	65	13	66
STAD_TCGA-D7-A4YV	434	0	37	141	166	54	29	77	10	30	3	19
STAD_TCGA-D7-A4YX	46	2	4	0	3	0	7	0	12	18	8	0
STAD_TCGA-D7-A4YY	141	0	19	74	79	32	22	45	37	34	0	67
STAD_TCGA-D7-A4Z0	27	3	2	16	2	2	0	0	0	3	5	306
STAD_TCGA-D7-A6ET	8	0	2	0	3	0	0	2	8	8	3	0
STAD_TCGA-D7-A6EV	56	0	10	11	1	16	8	10	20	35	11	26
STAD_TCGA-D7-A6EX	25	2	16	8	15	5	0	0	13	47	10	12
STAD_TCGA-D7-A6EY	429	0	13	211	101	51	200	391	0	68	5	92
STAD_TCGA-D7-A6EZ	16	0	9	23	8	7	12	18	19	135	45	22
STAD_TCGA-D7-A6F0	21	7	11	27	0	0	0	18	19	25	20	9
STAD_TCGA-D7-A6F2	31	1	2	0	7	0	5	1	1	35	5	2
STAD_TCGA-D7-A747	13	0	4	3	1	0	0	0	22	13	8	62
STAD_TCGA-D7-A748	16	2	3	8	0	0	0	7	6	3	0	6
STAD_TCGA-D7-A74A	50	3	8	0	3	0	4	0	21	26	76	4
STAD_TCGA-D7-A74B	9	1	3	0	0	2	2	8	11	1	2	3
STAD_TCGA-EQ-5647	16	1	9	5	0	4	7	0	10	31	18	9
STAD_TCGA-EQ-8122	40	3	13	21	16	2	6	1	46	41	25	14
STAD_TCGA-EQ-A4SO	12	1	3	9	17	0	9	13	4	99	31	7
STAD_TCGA-F1-6177	630	0	35	158	218	41	51	207	44	0	2	9
STAD_TCGA-F1-6874	336	0	37	78	195	104	65	72	64	22	2	16
STAD_TCGA-F1-6875	36	0	6	0	3	1	3	14	18	20	7	7
STAD_TCGA-F1-A448	254	0	13	81	104	24	44	136	0	5	0	7
STAD_TCGA-F1-A72C	18	2	0	7	0	0	2	0	10	13	2	7
STAD_TCGA-FP-7735	14	1	6	0	4	2	0	1	12	15	16	0
STAD_TCGA-FP-7829	55	25	11	25	5	10	0	14	57	76	4	24
STAD_TCGA-FP-7916	43	3	5	13	3	8	0	6	5	29	8	2
STAD_TCGA-FP-7998	20	3	5	6	0	3	4	0	9	16	11	4
STAD_TCGA-FP-8099	52	9	23	14	15	2	0	9	20	18	9	2
STAD_TCGA-FP-8209	0	0	0	1	0	0	0	0	0	0	0	0
STAD_TCGA-FP-8210	0	0	0	0	2	0	1	2	0	0	0	0
STAD_TCGA-FP-8211	1	5	2	8	12	0	4	4	4	59	12	5
STAD_TCGA-FP-8631	8	6	7	3	13	0	1	8	15	36	16	7
STAD_TCGA-FP-A4BE	776	0	38	132	223	129	93	227	0	0	0	23
STAD_TCGA-FP-A4BF	30	6	4	22	0	3	2	4	14	24	5	8
STAD_TCGA-FP-A8CX	24	0	10	0	3	7	7	1	10	34	6	12
STAD_TCGA-FP-A9TM	60	1	3	10	3	8	3	14	35	60	11	0
STAD_TCGA-HF-7131	10	0	0	0	3	1	5	0	11	24	37	24
STAD_TCGA-HF-7132	513	0	47	240	153	96	45	241	32	2	2	9
STAD_TCGA-HF-7133	21	0	1	10	3	3	2	2	20	19	6	2
STAD_TCGA-HF-7134	66	8	12	10	0	14	11	0	51	63	17	103
STAD_TCGA-HF-7136	19	0	5	15	0	5	3	0	2	38	5	4
STAD_TCGA-HF-A5NB	549	0	24	222	214	25	189	286	20	0	0	27
STAD_TCGA-HJ-7597	446	0	16	39	166	27	92	83	0	6	1	0
STAD_TCGA-HU-8238	36	0	13	11	0	6	6	0	21	37	20	52
STAD_TCGA-HU-8243	59	2	7	5	4	0	9	9	13	35	15	3
STAD_TCGA-HU-8244	78	0	6	0	4	0	4	0	29	30	5	9
STAD_TCGA-HU-8245	20	2	1	7	6	0	6	12	1	14	3	5
STAD_TCGA-HU-8249	55	5	9	18	3	5	0	19	21	25	13	2
STAD_TCGA-HU-8602	710	0	68	168	203	99	142	371	0	0	0	0
STAD_TCGA-HU-8604	61	13	18	23	6	7	1	0	32	49	4	44
STAD_TCGA-HU-8608	17	0	6	16	0	6	8	7	14	20	10	1
STAD_TCGA-HU-8610	14	4	9	12	0	0	0	2	4	11	6	7
STAD_TCGA-HU-A4G2	15	3	7	1	1	3	6	0	12	14	1	0
STAD_TCGA-HU-A4G3	38	2	10	5	8	0	0	14	24	15	1	9
STAD_TCGA-HU-A4G6	26	2	7	8	1	0	0	6	18	22	1	5
STAD_TCGA-HU-A4G8	664	1	45	168	241	31	212	202	37	7	9	4
STAD_TCGA-HU-A4G9	343	2	31	68	147	0	51	197	0	0	1	11
STAD_TCGA-HU-A4GC	58	1	13	19	0	7	6	3	9	27	7	20
STAD_TCGA-HU-A4GD	29	1	0	0	7	0	6	3	9	30	18	4
STAD_TCGA-HU-A4GF	28	2	10	26	1	1	4	15	11	39	8	24
STAD_TCGA-HU-A4GH	12	0	8	25	5	7	22	0	17	8	22	833
STAD_TCGA-HU-A4GJ	1	1	0	0	0	0	0	0	4	0	0	0
STAD_TCGA-HU-A4GN	449	0	42	183	209	91	70	180	34	25	3	13
STAD_TCGA-HU-A4GP	54	10	12	27	1	9	8	8	25	87	10	12
STAD_TCGA-HU-A4GQ	929	0	38	173	292	99	123	291	64	0	0	21
STAD_TCGA-HU-A4GT	446	0	23	181	189	82	178	373	0	0	2	12
STAD_TCGA-HU-A4GU	206	0	18	929	1	245	0	139	0	77	19	92
STAD_TCGA-HU-A4GX	586	0	50	116	259	71	120	127	0	0	0	0
STAD_TCGA-HU-A4GY	30	3	0	4	0	2	1	1	19	16	0	3
STAD_TCGA-HU-A4H0	56	8	4	1	9	7	18	8	44	52	3	6
STAD_TCGA-HU-A4H2	49	0	7	18	3	12	5	13	30	57	4	30
STAD_TCGA-HU-A4H3	323	2	21	111	186	63	57	148	32	16	1	23
STAD_TCGA-HU-A4H4	137	0	5	62	57	58	211	110	5	46	9	67
STAD_TCGA-HU-A4H5	19	6	8	14	29	6	1	14	37	168	15	11
STAD_TCGA-HU-A4H6	59	0	7	2	11	0	5	5	18	27	3	11
STAD_TCGA-HU-A4H8	593	0	12	203	190	81	0	119	37	36	6	11
STAD_TCGA-HU-A4HB	2	0	0	0	0	0	0	2	5	1	0	3
STAD_TCGA-HU-A4HD	31	6	9	12	4	7	20	0	32	65	24	16
STAD_TCGA-IN-7806	25	3	0	0	3	0	9	0	19	20	8	2
STAD_TCGA-IN-7808	33	7	9	14	0	8	0	1	17	24	3	15
STAD_TCGA-IN-8462	31	0	3	11	3	8	1	18	9	37	13	9
STAD_TCGA-IN-8663	31	0	6	16	0	4	0	6	41	46	8	70
STAD_TCGA-IN-A6RI	18	0	0	7	0	0	10	5	29	17	1	43
STAD_TCGA-IN-A6RJ	27	0	6	1	11	7	8	0	15	33	6	53
STAD_TCGA-IN-A6RL	19	80	5	22	30	23	43	84	29	149	35	45
STAD_TCGA-IN-A6RN	19	3	7	0	18	2	4	0	11	57	23	11
STAD_TCGA-IN-A6RO	47	14	23	7	13	20	0	6	28	126	48	30
STAD_TCGA-IN-A6RP	54	3	13	21	0	6	0	6	19	37	33	10
STAD_TCGA-IN-A6RR	31	0	7	10	0	15	7	2	58	21	9	37
STAD_TCGA-IN-A6RS	31	3	5	22	1	2	0	5	31	24	6	2
STAD_TCGA-IN-A7NR	15	1	6	13	2	5	0	0	16	11	0	44
STAD_TCGA-IN-A7NT	20	1	2	17	3	2	0	15	11	18	17	30
STAD_TCGA-IN-A7NU	24	3	3	5	5	0	9	0	18	27	0	23
STAD_TCGA-IN-AB1V	10	1	5	10	2	2	3	0	19	18	3	2
STAD_TCGA-IN-AB1X	23	4	9	1	8	9	1	7	28	22	5	24
STAD_TCGA-IP-7968	57	1	3	1	15	3	0	0	10	23	8	12
STAD_TCGA-KB-A6F5	18	1	4	9	0	0	1	7	26	14	2	1
STAD_TCGA-KB-A6F7	19	0	1	2	16	8	1	8	0	54	8	7
STAD_TCGA-KB-A93G	15	1	9	12	0	3	0	6	31	36	13	1
STAD_TCGA-KB-A93H	46	1	19	32	0	5	11	14	48	52	9	47
STAD_TCGA-KB-A93J	11	2	3	9	0	7	3	3	5	8	2	2
STAD_TCGA-MX-A5UG	16	0	8	10	0	2	2	0	6	6	6	0
STAD_TCGA-MX-A5UJ	672	0	51	205	222	31	76	184	74	0	0	19
STAD_TCGA-MX-A663	13	3	9	14	8	0	1	0	6	32	18	2
STAD_TCGA-MX-A666	16	7	8	5	6	2	1	2	24	38	21	11
STAD_TCGA-R5-A7O7	31	0	10	9	1	8	7	4	22	33	14	12
STAD_TCGA-R5-A7ZE	27	6	15	19	0	1	1	0	38	43	9	42
STAD_TCGA-R5-A7ZF	27	0	5	9	12	0	3	4	14	9	1	1
STAD_TCGA-R5-A7ZI	305	2	46	134	135	47	86	148	0	10	11	8
STAD_TCGA-R5-A7ZR	25	3	7	3	3	0	3	5	11	22	5	3
STAD_TCGA-R5-A804	29	3	2	0	3	2	1	1	3	32	7	10
STAD_TCGA-R5-A805	27	0	3	0	1	3	0	0	6	13	10	95
STAD_TCGA-RD-A7BS	20	6	2	2	7	0	2	5	12	3	10	2
STAD_TCGA-RD-A7BT	11	0	7	12	4	0	0	0	20	51	17	161
STAD_TCGA-RD-A7BW	24	4	4	0	7	0	10	0	4	23	11	3
STAD_TCGA-RD-A7C1	115	5	7	4	3	4	23	0	44	63	15	54
STAD_TCGA-RD-A8MV	13	2	11	17	0	0	0	6	2	19	4	11
STAD_TCGA-RD-A8MW	11	3	0	12	0	1	1	0	10	31	13	11
STAD_TCGA-RD-A8N0	0	0	0	1	0	0	0	0	0	1	0	0
STAD_TCGA-RD-A8N1	3	1	5	0	8	5	13	13	13	45	15	9
STAD_TCGA-RD-A8N2	0	0	0	2	0	0	0	0	0	0	0	0
STAD_TCGA-RD-A8N4	1	0	0	2	1	0	0	0	0	1	4	0
STAD_TCGA-RD-A8N5	14	0	5	0	0	1	1	1	5	13	0	3
STAD_TCGA-RD-A8N6	62	1	11	4	3	0	18	10	6	55	21	2
STAD_TCGA-RD-A8N9	47	6	10	3	13	0	2	5	14	42	2	13
STAD_TCGA-RD-A8NB	242	6	27	78	126	53	56	100	31	0	0	14
STAD_TCGA-SW-A7EA	190	0	19	76	110	29	72	87	49	8	12	35
STAD_TCGA-SW-A7EB	15	4	9	23	0	1	0	4	1	89	29	3
STAD_TCGA-VQ-A8DL	10	0	1	9	8	6	2	0	0	22	5	5
STAD_TCGA-VQ-A8DT	41	3	16	11	0	10	5	0	41	43	5	56
STAD_TCGA-VQ-A8DU	38	1	3	4	2	4	9	0	15	23	7	68
STAD_TCGA-VQ-A8DV	21	2	4	0	0	0	0	8	22	14	1	5
STAD_TCGA-VQ-A8DZ	11	2	2	7	0	6	0	22	8	32	10	7
STAD_TCGA-VQ-A8E0	20	7	5	1	14	0	5	0	7	42	12	10
STAD_TCGA-VQ-A8E2	31	0	0	14	7	0	3	6	24	27	7	28
STAD_TCGA-VQ-A8E3	253	0	7	68	119	39	90	196	0	7	10	10
STAD_TCGA-VQ-A8E7	54	9	2	13	10	0	0	6	0	29	7	10
STAD_TCGA-VQ-A8P2	1954	323	464	1495	1169	1350	259	212	1683	0	0	26
STAD_TCGA-VQ-A8P3	33	0	6	6	1	8	14	0	1	14	5	273
STAD_TCGA-VQ-A8P5	52	1	5	38	0	14	11	0	11	19	34	77
STAD_TCGA-VQ-A8P8	55	2	2	10	1	0	0	4	6	38	8	4
STAD_TCGA-VQ-A8PB	374	3	46	75	162	15	66	114	34	0	0	0
STAD_TCGA-VQ-A8PC	16	0	6	9	6	11	11	0	20	20	6	55
STAD_TCGA-VQ-A8PD	41	3	4	12	5	1	0	0	4	17	4	13
STAD_TCGA-VQ-A8PE	41	6	0	0	6	3	6	0	21	38	23	9
STAD_TCGA-VQ-A8PF	29	0	11	10	4	2	0	7	17	22	5	28
STAD_TCGA-VQ-A8PH	14	2	3	11	1	1	12	12	19	137	16	13
STAD_TCGA-VQ-A8PJ	13	4	9	9	9	1	7	5	16	26	15	72
STAD_TCGA-VQ-A8PK	0	4	8	10	0	0	3	0	10	20	13	48
STAD_TCGA-VQ-A8PM	10	3	0	9	0	0	1	6	10	3	3	21
STAD_TCGA-VQ-A8PO	210	0	8	71	149	62	100	279	0	0	9	14
STAD_TCGA-VQ-A8PP	429	3	17	217	219	51	246	313	51	0	0	22
STAD_TCGA-VQ-A8PQ	5	0	0	0	0	0	0	6	4	0	2	0
STAD_TCGA-VQ-A8PS	9	0	5	4	3	0	1	0	18	11	6	2
STAD_TCGA-VQ-A8PT	399	10	28	274	236	98	105	150	96	27	10	0
STAD_TCGA-VQ-A8PU	18	4	0	0	7	8	8	0	13	89	8	1
STAD_TCGA-VQ-A8PX	126	0	14	109	15	38	171	194	0	0	0	23
STAD_TCGA-VQ-A8PY	12	4	9	12	3	13	3	8	13	17	4	16
STAD_TCGA-VQ-A8PZ	54	1	2	0	4	2	0	12	9	15	4	4
STAD_TCGA-VQ-A91A	42	2	3	8	15	9	8	0	0	50	9	11
STAD_TCGA-VQ-A91D	1021	5	44	436	367	96	363	97	45	102	30	15
STAD_TCGA-VQ-A91E	233	0	21	79	100	13	122	274	0	2	6	10
STAD_TCGA-VQ-A91K	540	1	48	124	217	66	62	136	111	123	17	24
STAD_TCGA-VQ-A91N	31	4	7	20	2	5	4	0	12	38	17	15
STAD_TCGA-VQ-A91Q	20	7	0	0	14	0	0	0	14	61	12	9
STAD_TCGA-VQ-A91S	9	0	16	11	18	11	2	0	0	68	63	114
STAD_TCGA-VQ-A91U	57	5	10	15	2	7	0	13	6	56	12	6
STAD_TCGA-VQ-A91V	17	7	10	16	0	3	0	0	20	0	13	212
STAD_TCGA-VQ-A91W	12	3	1	2	0	1	0	0	14	7	2	7
STAD_TCGA-VQ-A91X	24	4	4	30	0	4	2	24	30	31	6	96
STAD_TCGA-VQ-A91Y	21	2	3	4	3	0	2	0	7	7	5	2
STAD_TCGA-VQ-A91Z	36	0	4	0	5	5	0	18	35	42	11	15
STAD_TCGA-VQ-A922	11	9	12	17	7	2	7	14	27	40	18	43
STAD_TCGA-VQ-A923	40	5	11	0	6	0	6	0	13	41	4	1
STAD_TCGA-VQ-A924	424	0	17	54	322	154	104	204	13	0	11	20
STAD_TCGA-VQ-A925	7	0	10	7	0	1	0	16	20	41	25	28
STAD_TCGA-VQ-A927	13	0	2	1	7	3	4	5	0	16	2	14
STAD_TCGA-VQ-A928	6	2	4	7	9	0	0	5	7	32	4	0
STAD_TCGA-VQ-A92D	27	7	7	6	23	4	8	2	18	44	12	5
STAD_TCGA-VQ-A94O	24	0	6	0	1	1	10	0	20	12	5	0
STAD_TCGA-VQ-A94P	16	1	1	0	3	5	0	0	1	1	8	64
STAD_TCGA-VQ-A94R	43	10	18	22	8	1	20	0	75	76	41	58
STAD_TCGA-VQ-A94T	18	7	7	14	0	4	3	2	14	29	2	0
STAD_TCGA-VQ-A94U	48	0	2	11	0	7	0	5	51	32	8	29
STAD_TCGA-VQ-AA64	10	10	0	16	0	16	11	12	16	126	68	24
STAD_TCGA-VQ-AA68	37	2	0	7	0	2	1	5	29	38	12	75
STAD_TCGA-VQ-AA69	28	1	1	9	0	2	2	1	10	22	5	0
STAD_TCGA-VQ-AA6A	31	1	6	0	3	4	10	0	20	17	3	27
STAD_TCGA-VQ-AA6B	26	2	0	15	1	1	1	3	12	29	7	3
STAD_TCGA-VQ-AA6D	83	1	15	413	0	48	44	132	12	68	40	54
STAD_TCGA-VQ-AA6F	7	5	6	12	0	1	4	2	6	13	6	0
STAD_TCGA-VQ-AA6G	53	9	5	4	9	1	11	0	14	34	1	25
STAD_TCGA-VQ-AA6I	23	1	8	23	0	5	0	0	14	32	9	11
STAD_TCGA-VQ-AA6J	34	4	0	11	2	9	1	0	8	32	9	66
STAD_TCGA-VQ-AA6K	22	3	2	4	4	5	0	10	6	32	4	0
STAD_TCGA-ZA-A8F6	14	2	3	1	5	0	2	0	1	18	12	0
STAD_TCGA-ZQ-A9CR	21	2	8	6	14	1	9	0	0	58	1	24
