Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M
BRCA_TCGA-E2-A1L6	9.60E-01	0.00E+00	8.27E-01	4.07E-01	8.27E-01	0.00E+00	2.13E-01	5.00E-01	9.75E-01	9.07E-01	7.18E-01	1.00E-01	2.13E-01
BRCA_TCGA-E2-A1L7	6.01E-01	6.80E-01	4.42E-01	0.00E+00	1.65E+00	1.28E+00	1.00E+00	9.20E-01	1.91E+00	3.08E+00	3.18E+00	8.41E-01	8.17E-01
BRCA_TCGA-E2-A1L8	7.52E-01	0.00E+00	0.00E+00	3.27E-01	4.01E-01	9.29E-01	6.80E-01	1.29E+00	1.02E+00	7.18E-01	1.29E+00	6.87E-01	4.01E-01
BRCA_TCGA-E2-A1L9	7.64E-01	0.00E+00	4.27E-01	4.23E-01	7.86E-01	6.99E-01	9.19E-01	3.06E-01	4.01E-01	7.67E-01	8.33E-01	6.11E-01	3.06E-01
BRCA_TCGA-E2-A1LA	1.38E+00	3.71E-01	5.04E-01	1.35E+00	1.99E+00	0.00E+00	5.82E-01	1.49E+00	1.64E+00	2.26E+00	2.00E+00	9.89E-01	9.07E-01
BRCA_TCGA-E2-A1LB	1.05E+00	6.05E-01	5.17E-01	4.00E-01	2.67E-01	5.04E-01	6.70E-01	5.86E-01	1.23E+00	4.01E-01	1.02E+00	2.09E+00	3.06E-01
BRCA_TCGA-E2-A1LG	1.02E+00	4.00E-01	1.27E+00	4.27E-01	9.91E-01	9.64E-01	3.06E-01	4.99E-01	1.47E+00	7.63E-01	2.13E-01	1.64E+00	5.00E-01
BRCA_TCGA-E2-A1LH	2.16E+00	1.10E+00	8.54E-01	0.00E+00	1.17E+00	1.45E+00	2.50E+00	2.50E+00	1.73E+00	2.28E+00	3.69E+00	2.55E+00	1.29E+00
BRCA_TCGA-E2-A1LI	2.13E-01	0.00E+00	3.40E-01	3.33E-01	5.12E-01	1.20E+00	0.00E+00	3.06E-01	8.03E-01	1.37E+00	1.27E+00	1.02E+00	4.73E-01
BRCA_TCGA-E2-A1LK	1.98E+00	2.00E-01	8.33E-01	7.63E-01	7.92E-01	0.00E+00	0.00E+00	9.36E-01	9.83E-01	1.21E+00	1.08E+00	4.01E-01	7.03E-01
BRCA_TCGA-E2-A1LL	1.12E+00	3.65E-01	2.77E-01	8.14E-01	1.00E-01	6.05E-01	6.99E-01	4.01E-01	5.97E-01	1.02E+00	1.48E+00	5.17E-01	1.05E+00
BRCA_TCGA-E2-A2P6	1.22E+00	6.67E-01	1.28E+00	9.57E-01	1.02E+00	0.00E+00	0.00E+00	1.17E+00	1.75E+00	1.16E+00	1.62E+00	1.56E+00	0.00E+00
BRCA_TCGA-E2-A56Z	1.41E+00	4.82E-01	1.00E+00	1.74E+00	4.82E-01	0.00E+00	1.27E+00	6.71E-01	9.80E-01	4.99E-01	9.12E-01	3.42E-01	6.16E-01
BRCA_TCGA-E2-A570	6.40E-01	0.00E+00	3.65E-01	3.06E-01	0.00E+00	0.00E+00	8.06E-01	2.13E-01	9.67E-01	5.00E-01	1.15E+00	4.52E-01	3.89E-01
BRCA_TCGA-E2-A572	9.92E-01	0.00E+00	0.00E+00	5.54E-01	2.00E-01	0.00E+00	1.28E+00	5.17E-01	2.00E-01	7.92E-01	1.62E+00	1.11E+00	0.00E+00
BRCA_TCGA-E2-A573	1.17E+00	6.29E-01	7.57E-01	7.86E-01	8.84E-01	9.21E-01	9.68E-01	1.14E+00	1.67E+00	1.00E-01	2.23E+00	1.00E+00	5.54E-01
BRCA_TCGA-E2-A574	2.48E+00	4.27E-01	9.20E-01	1.39E+00	9.07E-01	1.15E+00	7.60E-01	7.37E-01	3.07E+00	1.19E+00	2.64E+00	2.21E+00	7.57E-01
BRCA_TCGA-E2-A576	2.50E+00	0.00E+00	6.11E-01	1.29E+00	1.82E+00	5.12E-01	0.00E+00	1.03E+00	3.08E+00	1.00E+00	2.12E+00	3.67E-01	4.47E-01
BRCA_TCGA-E2-A9RU	1.76E+00	1.02E+00	1.59E+00	1.78E+00	0.00E+00	0.00E+00	1.03E+00	1.64E+00	1.77E+00	1.30E+00	1.79E+00	1.36E+00	6.16E-01
BRCA_TCGA-E9-A1N3	6.90E-01	4.16E-01	0.00E+00	7.72E-01	9.55E-01	7.06E-01	0.00E+00	4.99E-01	4.00E-01	1.35E+00	1.44E+00	4.73E-01	3.00E-01
BRCA_TCGA-E9-A1N4	1.10E+00	0.00E+00	9.98E-01	3.07E-01	7.63E-01	0.00E+00	1.00E-01	4.99E-01	3.42E-01	3.48E-01	6.67E-01	1.10E+00	0.00E+00
BRCA_TCGA-E9-A1N5	6.29E-01	0.00E+00	2.60E-01	8.59E-01	1.16E+00	0.00E+00	8.09E-01	6.96E-01	0.00E+00	8.83E-01	1.34E+00	1.00E+00	5.00E-01
BRCA_TCGA-E9-A1N8	0.00E+00	6.16E-01	8.27E-01	2.58E-01	4.90E-01	0.00E+00	1.57E+00	6.53E-01	0.00E+00	5.04E-01	1.21E+00	7.37E-01	4.00E-01
BRCA_TCGA-E9-A1N9	1.70E+00	2.60E-01	4.33E-01	4.00E-01	1.02E+00	7.48E-01	3.00E-01	9.55E-01	1.66E+00	1.42E+00	1.24E+00	9.24E-01	5.00E-01
BRCA_TCGA-E9-A1NA	1.61E+00	7.00E-01	1.07E+00	1.26E+00	1.03E+00	8.84E-01	8.20E-01	1.11E+00	1.75E+00	1.88E+00	2.53E+00	1.86E+00	6.11E-01
BRCA_TCGA-E9-A1NE	2.13E-01	8.95E-01	0.00E+00	1.52E+00	2.13E-01	4.00E-01	1.26E+00	4.27E-01	1.01E+00	1.10E+00	2.30E+00	1.29E+00	0.00E+00
BRCA_TCGA-E9-A1NF	9.89E-01	0.00E+00	7.92E-01	2.21E-01	1.21E+00	0.00E+00	8.17E-01	4.99E-01	1.68E+00	6.53E-01	9.89E-01	1.17E+00	0.00E+00
BRCA_TCGA-E9-A1NG	8.62E-01	0.00E+00	2.33E-01	5.81E-01	6.18E-01	0.00E+00	4.00E-01	2.13E-01	1.59E+00	4.99E-01	9.60E-01	2.67E-01	0.00E+00
BRCA_TCGA-E9-A1NH	1.01E+00	3.79E-01	3.40E-01	0.00E+00	9.07E-01	0.00E+00	9.89E-01	3.48E-01	1.85E+00	1.02E+00	1.39E+00	7.72E-01	6.29E-01
BRCA_TCGA-E9-A1QZ	6.80E-01	0.00E+00	2.91E-01	2.21E-01	3.06E-01	7.18E-01	7.57E-01	5.54E-01	7.81E-01	1.81E+00	1.54E+00	0.00E+00	0.00E+00
BRCA_TCGA-E9-A1R0	1.27E+00	0.00E+00	7.77E-01	9.04E-01	2.00E-01	0.00E+00	8.03E-01	3.06E-01	1.33E+00	0.00E+00	2.00E-01	1.39E+00	0.00E+00
BRCA_TCGA-E9-A1R2	6.40E-01	0.00E+00	2.69E-01	5.78E-01	0.00E+00	0.00E+00	8.84E-01	4.00E-01	1.73E+00	2.19E+00	1.80E+00	1.54E+00	8.20E-01
BRCA_TCGA-E9-A1R3	7.81E-01	0.00E+00	8.17E-01	2.67E-01	6.57E-01	0.00E+00	1.53E-01	7.06E-01	6.96E-01	7.78E-01	7.52E-01	6.46E-01	0.00E+00
BRCA_TCGA-E9-A1R4	8.70E-01	4.90E-01	1.15E+00	1.05E+00	1.23E+00	8.06E-01	1.05E+00	7.06E-01	2.01E+00	1.08E+00	1.95E+00	2.67E+00	3.35E-01
BRCA_TCGA-E9-A1R5	1.91E+00	1.53E-01	7.48E-01	0.00E+00	6.05E-01	0.00E+00	9.64E-01	1.33E+00	1.12E+00	7.92E-01	1.70E+00	6.99E-01	0.00E+00
BRCA_TCGA-E9-A1R6	1.49E+00	4.77E-01	8.72E-01	3.07E-01	8.23E-01	0.00E+00	8.09E-01	4.73E-01	0.00E+00	5.04E-01	8.98E-01	4.01E-01	2.33E-01
BRCA_TCGA-E9-A1R7	4.73E-01	3.00E-01	3.06E-01	9.09E-01	9.12E-01	0.00E+00	7.81E-01	7.95E-01	1.66E+00	1.60E+00	1.43E+00	1.28E+00	5.47E-01
BRCA_TCGA-E9-A1RA	9.33E-01	3.79E-01	4.58E-01	2.00E-01	0.00E+00	0.00E+00	2.13E-01	6.11E-01	1.40E+00	6.23E-01	6.70E-01	8.19E-01	5.81E-01
BRCA_TCGA-E9-A1RB	9.69E-01	0.00E+00	2.13E-01	6.63E-01	2.04E+00	3.40E-01	3.67E-01	4.99E-01	8.75E-01	1.43E+00	1.04E+00	0.00E+00	0.00E+00
BRCA_TCGA-E9-A1RC	2.08E+00	0.00E+00	1.01E+00	1.16E+00	8.83E-01	7.22E-01	7.90E-01	6.16E-01	9.24E-01	2.02E+00	1.83E+00	5.86E-01	5.81E-01
BRCA_TCGA-E9-A1RD	7.78E-01	0.00E+00	2.91E-01	9.83E-01	5.73E-01	0.00E+00	0.00E+00	0.00E+00	1.07E+00	3.35E-01	1.24E+00	1.01E+00	2.00E-01
BRCA_TCGA-E9-A1RE	2.02E+00	1.33E-01	1.32E+00	1.61E+00	9.09E-01	2.00E-01	1.62E+00	6.80E-01	1.37E+00	1.20E+00	1.02E+00	7.72E-01	0.00E+00
BRCA_TCGA-E9-A1RF	1.62E+00	1.02E+00	9.12E-01	1.82E+00	1.60E+00	1.31E+00	5.47E-01	1.13E+00	1.88E+00	2.95E+00	3.63E+00	1.83E+00	0.00E+00
BRCA_TCGA-E9-A1RG	6.36E-01	0.00E+00	4.23E-01	2.21E-01	6.83E-01	1.11E+00	1.00E+00	5.04E-01	1.13E+00	7.81E-01	1.30E+00	1.55E+00	3.00E-01
BRCA_TCGA-E9-A1RH	2.58E+00	6.00E-01	1.02E+00	9.43E-01	2.15E+00	1.03E+00	1.38E+00	4.90E-01	2.69E+00	1.52E+00	2.43E+00	1.58E+00	2.21E-01
BRCA_TCGA-E9-A1RI	8.31E-01	6.67E-01	3.48E-01	6.19E-01	2.13E-01	0.00E+00	6.90E-01	3.06E-01	9.57E-01	3.40E-01	7.64E-01	7.63E-01	0.00E+00
BRCA_TCGA-E9-A226	9.48E-01	3.00E-01	1.62E+00	8.79E-01	3.40E-01	0.00E+00	1.08E+00	5.86E-01	1.00E-01	3.07E-01	9.68E-01	2.29E+00	0.00E+00
BRCA_TCGA-E9-A227	1.00E-01	0.00E+00	7.18E-01	0.00E+00	7.02E-01	0.00E+00	0.00E+00	2.00E-01	9.71E-01	6.05E-01	6.57E-01	9.46E-01	0.00E+00
BRCA_TCGA-E9-A228	9.94E-01	0.00E+00	0.00E+00	4.00E-01	1.53E-01	7.48E-01	6.74E-01	4.01E-01	1.66E+00	8.00E-01	1.12E+00	9.89E-01	8.27E-01
BRCA_TCGA-E9-A229	9.34E-01	2.91E-01	0.00E+00	6.96E-01	2.00E-01	0.00E+00	6.87E-01	3.00E-01	9.69E-01	4.94E-01	6.67E-01	1.01E+00	3.89E-01
BRCA_TCGA-E9-A22A	7.31E-01	0.00E+00	4.71E-01	2.13E-01	3.96E-01	2.13E-01	7.22E-01	3.40E-01	4.99E-01	4.00E-01	1.33E+00	9.60E-01	0.00E+00
BRCA_TCGA-E9-A22B	1.28E+00	3.00E-01	8.88E-01	1.00E-01	0.00E+00	1.33E-01	1.06E+00	7.19E-01	2.34E+00	1.99E+00	2.38E+00	9.78E-01	1.08E+00
BRCA_TCGA-E9-A22D	1.32E+00	1.33E-01	1.15E+00	2.13E-01	5.37E-01	0.00E+00	0.00E+00	6.80E-01	6.99E-01	4.58E-01	7.75E-01	1.10E+00	3.06E-01
BRCA_TCGA-E9-A22E	1.92E+00	3.96E-01	4.48E-01	7.81E-01	9.71E-01	8.49E-01	1.42E+00	1.52E+00	1.24E+00	1.84E+00	3.00E+00	2.32E+00	1.27E+00
BRCA_TCGA-E9-A22G	1.07E+00	1.18E+00	5.73E-01	9.40E-01	1.93E+00	7.06E-01	1.57E+00	1.02E+00	1.83E+00	2.07E+00	3.20E+00	1.14E+00	6.53E-01
BRCA_TCGA-E9-A22H	1.09E+00	0.00E+00	6.46E-01	0.00E+00	0.00E+00	0.00E+00	4.52E-01	2.00E-01	8.88E-01	5.81E-01	1.25E+00	3.79E-01	0.00E+00
BRCA_TCGA-E9-A243	6.29E-01	7.75E-01	7.42E-01	7.89E-01	1.60E+00	0.00E+00	1.32E+00	1.03E+00	1.79E+00	1.21E+00	1.97E+00	9.89E-01	2.00E-01
BRCA_TCGA-E9-A244	1.86E+00	6.05E-01	0.00E+00	1.22E+00	1.54E+00	9.22E-01	3.65E-01	7.90E-01	2.46E+00	2.91E+00	2.70E+00	1.15E+00	6.33E-01
BRCA_TCGA-E9-A245	2.13E-01	4.47E-01	3.40E-01	0.00E+00	1.15E+00	0.00E+00	6.71E-01	1.02E+00	8.57E-01	6.29E-01	1.63E+00	4.82E-01	7.77E-01
BRCA_TCGA-E9-A247	1.33E+00	0.00E+00	5.04E-01	1.33E+00	3.65E-01	5.93E-01	7.33E-01	4.82E-01	0.00E+00	3.00E-01	1.11E+00	3.89E-01	3.06E-01
BRCA_TCGA-E9-A248	1.09E+00	3.40E-01	2.21E-01	8.23E-01	2.00E-01	7.49E-01	6.11E-01	2.13E-01	4.76E-01	6.40E-01	7.42E-01	4.73E-01	0.00E+00
BRCA_TCGA-E9-A249	1.02E+00	0.00E+00	3.65E-01	9.78E-01	2.00E-01	0.00E+00	7.95E-01	2.00E-01	0.00E+00	1.32E+00	7.86E-01	3.96E-01	0.00E+00
BRCA_TCGA-E9-A24A	1.19E+00	4.96E-01	2.67E-01	0.00E+00	0.00E+00	2.67E-01	0.00E+00	3.42E-01	3.14E-01	8.85E-01	8.94E-01	0.00E+00	3.27E-01
BRCA_TCGA-E9-A295	2.07E+00	1.19E+00	9.07E-01	2.13E-01	2.67E-01	2.54E+00	6.37E-01	1.37E+00	3.06E-01	3.82E+00	3.70E+00	9.45E-01	0.00E+00
BRCA_TCGA-E9-A2JS	2.02E+00	2.13E-01	1.00E+00	4.00E-01	0.00E+00	8.75E-01	1.16E+00	1.08E+00	1.47E+00	3.25E+00	2.52E+00	5.62E-01	8.33E-01
BRCA_TCGA-E9-A2JT	0.00E+00	6.37E-01	3.33E-01	0.00E+00	3.06E-01	0.00E+00	2.13E-01	3.14E-01	0.00E+00	4.73E-01	3.96E-01	8.06E-01	0.00E+00
BRCA_TCGA-E9-A3HO	2.13E-01	0.00E+00	4.76E-01	0.00E+00	1.02E+00	0.00E+00	6.53E-01	4.73E-01	1.09E+00	1.63E+00	2.16E+00	1.17E+00	4.23E-01
BRCA_TCGA-E9-A3QA	3.59E-01	0.00E+00	4.99E-01	4.71E-01	3.59E-01	5.93E-01	0.00E+00	6.96E-01	1.25E+00	1.43E+00	1.59E+00	1.67E+00	0.00E+00
BRCA_TCGA-E9-A3X8	1.20E+00	0.00E+00	3.89E-01	3.35E-01	1.00E-01	0.00E+00	0.00E+00	4.00E-01	1.36E+00	0.00E+00	1.10E+00	1.02E+00	3.67E-01
BRCA_TCGA-E9-A54Y	2.05E+00	5.93E-01	1.18E+00	6.54E-01	6.11E-01	0.00E+00	3.96E-01	6.40E-01	1.16E+00	6.19E-01	1.32E+00	1.90E+00	4.73E-01
BRCA_TCGA-E9-A5FK	9.09E-01	2.77E-01	6.16E-01	1.04E+00	9.66E-01	0.00E+00	4.67E-01	8.06E-01	1.93E+00	9.32E-01	1.35E+00	6.80E-01	3.96E-01
BRCA_TCGA-E9-A5FL	2.14E+00	7.90E-01	1.07E+00	1.18E+00	2.23E+00	1.08E+00	7.60E-01	1.23E+00	1.27E+00	2.64E+00	3.71E+00	1.67E+00	7.95E-01
BRCA_TCGA-E9-A5UO	1.23E+00	0.00E+00	3.48E-01	1.15E+00	9.24E-01	4.16E-01	5.82E-01	1.00E+00	1.33E+00	1.54E+00	1.22E+00	4.77E-01	0.00E+00
BRCA_TCGA-E9-A6HE	9.36E-01	0.00E+00	7.22E-01	9.52E-01	3.00E-01	0.00E+00	5.54E-01	2.00E-01	8.59E-01	4.00E-01	8.72E-01	0.00E+00	6.57E-01
BRCA_TCGA-EW-A1IW	2.52E+00	5.93E-01	8.03E-01	2.00E-01	8.46E-01	4.82E-01	1.33E-01	8.23E-01	2.39E+00	2.07E+00	2.56E+00	2.23E+00	4.00E-01
BRCA_TCGA-EW-A1IX	0.00E+00	4.47E-01	3.89E-01	4.01E-01	8.19E-01	3.65E-01	0.00E+00	0.00E+00	0.00E+00	3.89E-01	7.77E-01	8.84E-01	0.00E+00
BRCA_TCGA-EW-A1IY	2.67E-01	0.00E+00	4.96E-01	4.00E-01	4.07E-01	4.90E-01	5.17E-01	2.00E-01	1.22E+00	1.00E-01	4.07E-01	1.44E+00	0.00E+00
BRCA_TCGA-EW-A1IZ	5.13E+00	4.47E-01	2.08E+00	4.81E+00	6.84E+00	2.84E+00	3.79E+00	6.51E+00	3.86E+00	7.70E+00	1.40E+00	0.00E+00	8.84E-01
BRCA_TCGA-EW-A1J1	7.18E-01	0.00E+00	3.79E-01	2.13E-01	0.00E+00	5.82E-01	0.00E+00	3.06E-01	2.49E-01	8.95E-01	1.45E+00	1.00E-01	4.71E-01
BRCA_TCGA-EW-A1J3	5.43E-01	0.00E+00	0.00E+00	7.31E-01	0.00E+00	3.27E-01	7.49E-01	2.00E-01	1.35E+00	3.00E-01	6.54E-01	9.10E-01	0.00E+00
BRCA_TCGA-EW-A1J5	1.46E+00	1.36E+00	2.30E+00	4.01E-01	2.01E+00	5.12E-01	5.00E-01	5.97E-01	2.75E+00	4.01E-01	4.73E-01	3.39E+00	0.00E+00
BRCA_TCGA-EW-A1J6	1.41E+00	0.00E+00	2.24E-01	3.00E-01	1.33E-01	6.50E-01	2.60E-01	9.83E-01	1.65E+00	2.13E+00	2.04E+00	4.96E-01	0.00E+00
BRCA_TCGA-EW-A1OV	1.18E+00	0.00E+00	1.50E+00	5.96E-01	1.08E+00	0.00E+00	5.00E-01	5.00E-01	2.52E+00	1.01E+00	2.94E+00	2.12E+00	0.00E+00
BRCA_TCGA-EW-A1OX	4.23E-01	0.00E+00	4.00E-01	6.40E-01	1.00E-01	0.00E+00	1.00E-01	3.00E-01	5.97E-01	0.00E+00	9.87E-01	4.90E-01	0.00E+00
BRCA_TCGA-EW-A1OZ	1.59E+00	3.65E-01	3.59E-01	9.83E-01	1.07E+00	9.24E-01	1.20E+00	6.16E-01	2.08E+00	7.64E-01	1.53E+00	1.28E+00	1.14E+00
BRCA_TCGA-EW-A1P0	3.59E-01	0.00E+00	1.67E-01	0.00E+00	7.48E-01	8.92E-01	5.04E-01	2.21E-01	9.48E-01	9.33E-01	1.06E+00	4.77E-01	1.67E-01
BRCA_TCGA-EW-A1P1	2.69E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.67E-01	3.42E-01	0.00E+00	3.06E-01
BRCA_TCGA-EW-A1P3	7.22E-01	0.00E+00	3.89E-01	0.00E+00	3.79E-01	0.00E+00	4.99E-01	1.00E-01	8.88E-01	9.60E-01	1.09E+00	5.04E-01	1.00E-01
BRCA_TCGA-EW-A1P4	6.11E-01	5.17E-01	6.15E-01	9.98E-01	1.28E+00	0.00E+00	2.63E+00	7.61E-01	5.62E-01	8.88E-01	2.22E+00	6.01E-01	9.43E-01
BRCA_TCGA-EW-A1P5	1.24E+00	2.77E-01	2.13E-01	6.96E-01	0.00E+00	0.00E+00	3.06E-01	2.67E-01	1.00E-01	8.06E-01	7.16E-01	3.59E-01	4.42E-01
BRCA_TCGA-EW-A1P6	1.32E+00	0.00E+00	4.73E-01	3.00E-01	2.13E-01	0.00E+00	7.27E-01	1.30E+00	1.08E+00	6.67E-01	9.71E-01	0.00E+00	0.00E+00
BRCA_TCGA-EW-A1P7	2.21E-01	0.00E+00	0.00E+00	3.42E-01	5.22E-01	0.00E+00	6.63E-01	0.00E+00	5.16E-01	4.00E-01	6.54E-01	0.00E+00	3.14E-01
BRCA_TCGA-EW-A1P8	4.99E-01	0.00E+00	6.36E-01	1.25E+00	5.67E-01	4.23E-01	5.93E-01	7.12E-01	1.23E+00	8.09E-01	1.31E+00	4.76E-01	3.06E-01
BRCA_TCGA-EW-A1PA	1.20E+00	3.06E-01	9.17E-01	5.42E-01	0.00E+00	9.17E-01	7.03E-01	5.96E-01	1.00E+00	5.00E-01	1.50E+00	1.04E+00	0.00E+00
BRCA_TCGA-EW-A1PB	5.86E-01	1.03E+00	7.31E-01	2.00E-01	1.39E+00	0.00E+00	9.80E-01	8.44E-01	1.78E+00	2.27E+00	2.83E+00	2.97E+00	3.27E-01
BRCA_TCGA-EW-A1PD	0.00E+00	6.05E-01	4.90E-01	1.68E+00	1.63E+00	1.30E+00	9.78E-01	6.83E-01	1.13E+00	6.00E-01	1.52E+00	1.83E+00	6.16E-01
BRCA_TCGA-EW-A1PE	1.05E+00	2.21E-01	6.80E-01	9.64E-01	4.67E-01	0.00E+00	1.07E+00	6.67E-01	9.04E-01	4.27E-01	1.59E+00	1.06E+00	5.22E-01
BRCA_TCGA-EW-A1PG	4.47E-01	0.00E+00	4.67E-01	2.60E-01	0.00E+00	0.00E+00	6.70E-01	0.00E+00	0.00E+00	2.69E-01	5.81E-01	0.00E+00	0.00E+00
BRCA_TCGA-EW-A1PH	1.46E+00	2.49E-01	4.52E-01	6.96E-01	2.77E-01	0.00E+00	9.67E-01	6.00E-01	1.34E+00	9.21E-01	1.93E+00	7.46E-01	9.83E-01
BRCA_TCGA-EW-A2FR	1.14E+00	5.17E-01	6.00E-01	4.00E-01	3.42E-01	0.00E+00	9.00E-01	6.00E-01	1.52E+00	9.09E-01	1.40E+00	9.91E-01	0.00E+00
BRCA_TCGA-EW-A2FS	1.13E+00	8.49E-01	0.00E+00	6.32E-01	7.33E-01	6.63E-01	9.32E-01	8.72E-01	1.80E+00	1.00E+00	8.09E-01	5.62E-01	2.13E-01
BRCA_TCGA-EW-A2FV	5.43E-01	3.00E-01	7.63E-01	5.78E-01	5.81E-01	0.00E+00	3.00E-01	6.67E-01	8.09E-01	1.88E+00	1.95E+00	1.53E-01	0.00E+00
BRCA_TCGA-EW-A2FW	8.03E-01	1.63E-01	0.00E+00	4.00E-01	1.00E-01	0.00E+00	3.27E-01	4.42E-01	7.16E-01	3.40E-01	6.11E-01	5.26E-01	0.00E+00
BRCA_TCGA-EW-A423	2.08E+00	3.40E-01	7.16E-01	9.12E-01	1.70E+00	0.00E+00	1.06E+00	5.04E-01	2.92E+00	1.52E+00	1.36E+00	1.36E+00	0.00E+00
BRCA_TCGA-EW-A6S9	1.15E+00	3.94E-01	4.42E-01	5.63E-01	0.00E+00	9.12E-01	0.00E+00	5.26E-01	1.04E+00	1.04E+00	9.17E-01	9.67E-01	0.00E+00
BRCA_TCGA-EW-A6SA	2.24E+00	1.27E+00	9.64E-01	1.62E+00	2.35E+00	1.02E+00	1.02E+00	1.19E+00	1.76E+00	3.44E+00	2.10E+00	1.48E+00	1.00E-01
BRCA_TCGA-EW-A6SB	1.65E+00	0.00E+00	9.78E-01	1.08E+00	1.18E+00	5.93E-01	1.82E+00	1.16E+00	1.43E+00	1.68E+00	1.73E+00	1.24E+00	9.46E-01
BRCA_TCGA-EW-A6SC	3.06E-01	0.00E+00	0.00E+00	9.67E-01	1.08E+00	5.26E-01	5.59E-01	3.06E-01	1.51E+00	9.31E-01	6.63E-01	8.69E-01	0.00E+00
BRCA_TCGA-EW-A6SD	9.71E-01	6.74E-01	3.89E-01	7.15E-01	6.00E-01	6.16E-01	1.33E+00	6.67E-01	3.79E-01	1.11E+00	1.50E+00	1.65E+00	0.00E+00
BRCA_TCGA-GI-A2C8	1.85E+00	4.90E-01	5.47E-01	1.69E+00	1.13E+00	1.02E+00	8.54E-01	1.90E+00	9.68E-01	3.28E+00	2.74E+00	9.89E-01	4.90E-01
BRCA_TCGA-GM-A2D9	1.31E+00	1.27E+00	2.61E+00	7.27E-01	1.44E+00	2.67E-01	9.57E-01	1.30E+00	4.28E+00	3.94E+00	1.21E+00	3.46E+00	1.00E-01
BRCA_TCGA-GM-A2DA	1.29E+00	3.89E-01	1.05E+00	6.05E-01	8.85E-01	0.00E+00	0.00E+00	7.67E-01	8.60E-01	7.16E-01	1.48E+00	9.34E-01	0.00E+00
BRCA_TCGA-GM-A2DB	1.67E+00	4.00E-01	7.37E-01	8.94E-01	7.22E-01	1.70E+00	1.62E+00	3.10E+00	2.33E+00	3.35E+00	3.80E+00	1.76E+00	9.64E-01
BRCA_TCGA-GM-A2DC	1.09E+00	0.00E+00	5.16E-01	1.63E-01	1.00E-01	0.00E+00	2.00E-01	4.00E-01	1.45E+00	3.06E-01	1.20E+00	0.00E+00	4.90E-01
BRCA_TCGA-GM-A2DD	1.25E+00	6.70E-01	6.33E-01	1.18E+00	1.04E+00	1.01E+00	8.85E-01	1.55E+00	1.10E+00	1.18E+00	1.74E+00	7.61E-01	5.58E-01
BRCA_TCGA-GM-A2DF	1.52E+00	0.00E+00	7.06E-01	5.96E-01	9.68E-01	4.58E-01	5.59E-01	6.63E-01	9.32E-01	2.24E-01	9.12E-01	1.25E+00	5.33E-01
BRCA_TCGA-GM-A2DH	1.03E+00	9.00E-01	6.53E-01	1.68E+00	2.24E+00	1.81E+00	6.01E-01	1.57E+00	2.19E+00	4.42E+00	4.62E+00	1.91E+00	5.21E-01
BRCA_TCGA-GM-A2DI	9.20E-01	0.00E+00	1.10E+00	1.00E-01	7.89E-01	0.00E+00	0.00E+00	3.06E-01	1.79E+00	5.00E-01	3.40E-01	1.87E+00	1.00E-01
BRCA_TCGA-GM-A2DK	9.68E-01	4.27E-01	7.75E-01	0.00E+00	7.86E-01	3.07E-01	8.36E-01	7.16E-01	2.06E+00	8.41E-01	1.12E+00	7.27E-01	4.58E-01
BRCA_TCGA-GM-A2DL	1.10E+00	1.27E+00	6.19E-01	7.48E-01	5.59E-01	1.00E-01	2.24E-01	7.75E-01	5.78E-01	1.65E+00	2.23E+00	1.55E+00	4.67E-01
BRCA_TCGA-GM-A2DM	1.00E-01	2.13E-01	8.84E-01	0.00E+00	2.13E-01	0.00E+00	1.75E+00	7.06E-01	6.86E-01	9.94E-01	1.22E+00	5.62E-01	2.69E-01
BRCA_TCGA-GM-A2DN	5.42E-01	0.00E+00	3.14E-01	3.42E-01	4.00E-01	3.06E-01	6.71E-01	5.97E-01	1.30E+00	8.56E-01	8.03E-01	8.83E-01	1.33E-01
BRCA_TCGA-GM-A2DO	1.25E+00	6.32E-01	1.51E+00	4.82E-01	7.12E-01	0.00E+00	5.16E-01	9.36E-01	2.40E+00	1.18E+00	1.45E+00	2.68E+00	2.91E-01
BRCA_TCGA-GM-A3NW	1.73E+00	3.96E-01	6.23E-01	8.41E-01	3.27E-01	0.00E+00	3.42E-01	6.40E-01	8.00E-01	4.67E-01	1.03E+00	1.49E+00	6.37E-01
BRCA_TCGA-GM-A3XL	9.57E-01	2.13E-01	5.16E-01	9.40E-01	1.25E+00	0.00E+00	2.15E+00	7.00E-01	2.41E+00	1.81E+00	3.32E+00	2.26E+00	1.00E-01
BRCA_TCGA-GM-A4E0	1.18E+00	0.00E+00	7.46E-01	2.21E-01	6.84E-01	1.21E+00	4.00E-01	6.40E-01	9.57E-01	1.65E+00	1.56E+00	0.00E+00	0.00E+00
BRCA_TCGA-GM-A5PV	8.09E-01	0.00E+00	6.50E-01	4.94E-01	0.00E+00	3.06E-01	1.23E+00	6.29E-01	9.55E-01	1.65E+00	1.41E+00	9.12E-01	7.03E-01
BRCA_TCGA-GM-A5PX	1.32E+00	0.00E+00	4.00E-01	5.21E-01	1.13E+00	0.00E+00	1.15E+00	2.13E-01	1.68E+00	9.21E-01	1.63E+00	8.59E-01	3.59E-01
