Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T
UCEC_TCGA-AX-A3G4	0	2	2	2	0	1	0	0	4	8	5	2	0	1	3	13	0	10	1	3
UCEC_TCGA-AX-A3G6	3	7	6	5	2	4	0	1	1	15	0	0	0	5	5	13	0	7	0	0
UCEC_TCGA-AX-A3G7	1	8	1	3	0	12	2	0	0	3	2	0	0	2	0	0	0	8	0	0
UCEC_TCGA-AX-A3G8	13	178	48	155	166	148	5	62	26	135	73	0	15	0	9	0	6	0	2	9
UCEC_TCGA-AX-A3G9	11	128	54	139	92	116	14	57	20	71	67	15	19	0	7	20	2	13	7	14
UCEC_TCGA-AX-A3GB	0	22	8	33	0	13	3	0	4	18	0	0	0	2	0	10	0	9	4	7
UCEC_TCGA-AX-A3GI	0	5	4	0	0	5	0	0	0	11	0	5	0	0	6	12	1	14	5	3
UCEC_TCGA-B5-A0JN	0	3	6	1	3	4	3	0	4	27	21	6	0	7	26	5	1	60	2	12
UCEC_TCGA-B5-A0JS	0	3	1	8	4	2	2	0	0	0	1	2	2	1	3	3	2	2	1	0
UCEC_TCGA-B5-A0JT	5	4	5	13	4	21	0	1	0	0	6	0	2	1	2	0	0	10	2	0
UCEC_TCGA-B5-A0JU	3	85	37	79	77	51	2	27	8	96	53	0	4	13	0	24	1	16	12	18
UCEC_TCGA-B5-A0JX	1	3	4	17	2	18	3	1	3	10	0	0	0	0	18	0	3	7	10	2
UCEC_TCGA-B5-A0JY	5767	555	2846	153	251	196	1790	613	285	0	89	528	245	175	19	195	125	0	340	0
UCEC_TCGA-B5-A0K8	3	4	4	6	0	5	1	0	4	2	0	1	0	6	15	2	0	11	3	0
UCEC_TCGA-B5-A0K9	13	125	44	161	111	122	5	53	59	51	89	19	9	11	13	0	12	11	1	18
UCEC_TCGA-B5-A0KB	1	1	0	13	0	1	0	1	2	6	0	0	0	0	1	7	0	20	1	1
UCEC_TCGA-B5-A11E	1567	1532	1628	807	933	1074	784	1102	937	595	90	931	833	597	0	0	167	0	0	0
UCEC_TCGA-B5-A11F	1	5	7	7	0	17	0	1	0	0	0	0	1	2	5	8	0	1	0	1
UCEC_TCGA-B5-A11G	6	68	8	31	26	47	3	6	126	0	145	0	52	14	5	100	23	0	0	22
UCEC_TCGA-B5-A11H	0	126	49	209	173	107	3	68	68	116	151	0	46	0	3	8	2	4	4	13
UCEC_TCGA-B5-A11I	4	7	4	1	6	8	2	1	0	0	3	2	3	0	6	4	0	6	15	0
UCEC_TCGA-B5-A11J	0	69	32	74	68	38	1	28	7	81	64	0	25	3	11	0	7	7	11	11
UCEC_TCGA-B5-A11L	3	17	10	21	2	27	6	0	3	0	0	2	0	5	5	19	0	22	9	4
UCEC_TCGA-B5-A11M	3	5	5	5	3	5	0	0	0	2	0	0	0	0	1	3	0	2	4	0
UCEC_TCGA-B5-A11N	880	135	725	72	11	19	491	17	27	23	21	0	57	83	0	0	3	0	145	0
UCEC_TCGA-B5-A11O	1	21	8	17	9	6	0	2	6	18	12	0	1	4	0	4	0	11	3	0
UCEC_TCGA-B5-A11P	0	7	3	8	7	8	0	0	1	4	0	6	0	4	6	7	0	4	6	2
UCEC_TCGA-B5-A11Q	1	7	3	5	3	9	0	0	0	5	0	0	3	1	3	0	3	1	7	0
UCEC_TCGA-B5-A11R	6	17	60	12	12	8	0	2	0	14	6	0	0	134	665	0	2	0	0	14
UCEC_TCGA-B5-A11S	0	7	5	7	2	8	0	1	0	3	0	0	0	3	0	9	0	15	0	0
UCEC_TCGA-B5-A11U	4	39	17	63	46	67	2	23	11	68	56	0	20	0	11	0	0	0	0	2
UCEC_TCGA-B5-A11V	1	4	7	22	3	0	2	0	2	0	4	0	0	7	0	0	1	9	11	1
UCEC_TCGA-B5-A11W	1	8	7	19	0	14	1	0	1	6	0	3	0	0	2	15	0	8	4	2
UCEC_TCGA-B5-A11X	0	4	7	12	8	10	0	0	3	0	0	1	0	2	3	3	2	6	12	2
UCEC_TCGA-B5-A11Y	2	285	98	441	83	293	0	30	47	36	108	0	20	0	0	0	10	0	0	0
UCEC_TCGA-B5-A11Z	1	8	3	20	1	13	0	0	1	0	0	7	0	3	6	0	0	5	4	5
UCEC_TCGA-B5-A121	3	4	4	2	0	4	4	0	0	2	2	1	2	5	1	0	0	8	0	0
UCEC_TCGA-B5-A1MR	3609	497	1933	136	192	0	2648	327	248	0	53	308	322	217	0	64	142	0	0	0
UCEC_TCGA-B5-A1MS	2	10	4	5	0	1	0	3	0	5	0	0	0	2	1	11	0	19	0	0
UCEC_TCGA-B5-A1MU	1	0	3	6	0	5	0	1	0	12	3	1	0	1	0	0	0	6	3	0
UCEC_TCGA-B5-A1MV	2	12	2	20	2	8	0	2	1	8	0	1	3	7	3	12	0	4	4	2
UCEC_TCGA-B5-A1MW	3	90	12	14	10	28	16	17	170	0	231	9	66	0	3	119	24	6	0	40
UCEC_TCGA-B5-A1MX	384	121	43	69	968	338	0	2528	105	2240	913	140	73	328	0	1151	102	0	41	0
UCEC_TCGA-B5-A1MY	1	3	1	9	5	2	0	0	1	0	0	7	7	0	11	4	0	7	3	0
UCEC_TCGA-B5-A1MZ	2	3	8	20	0	2	0	0	2	7	0	0	2	7	3	6	0	7	0	6
UCEC_TCGA-B5-A1N2	7	6	5	5	9	5	0	3	4	0	5	16	5	16	17	5	2	70	0	12
UCEC_TCGA-B5-A3F9	0	23	5	17	0	3	0	2	2	0	0	0	3	4	3	20	0	8	4	0
UCEC_TCGA-B5-A3FA	1350	837	1578	546	1616	857	897	765	2382	1004	1025	1514	607	321	10	2062	241	0	0	0
UCEC_TCGA-B5-A3FB	3	6	3	13	3	17	0	1	1	2	0	1	0	8	3	7	0	2	5	1
UCEC_TCGA-B5-A3FC	700	4876	739	4324	1587	2283	123	1023	1249	40	198	963	862	1000	0	1474	83	0	0	0
UCEC_TCGA-B5-A3FD	1	7	3	7	1	13	0	0	6	16	0	0	0	0	0	0	0	9	4	2
UCEC_TCGA-B5-A3FH	3	0	6	8	1	15	0	0	3	4	1	0	0	0	0	5	4	0	2	0
UCEC_TCGA-B5-A3S1	4	8	13	8	7	8	0	1	4	3	0	0	0	13	55	0	2	7	3	8
UCEC_TCGA-B5-A5OC	11	126	33	140	265	87	7	121	92	233	162	24	43	9	9	0	0	27	18	32
UCEC_TCGA-B5-A5OD	1	9	3	5	5	1	2	0	1	0	1	0	1	2	5	15	2	4	4	3
UCEC_TCGA-B5-A5OE	2	16	0	15	2	14	1	0	6	1	3	3	3	10	11	4	4	12	8	0
UCEC_TCGA-BG-A0M8	1	7	2	11	7	0	0	4	0	2	6	1	3	3	8	12	1	24	9	0
UCEC_TCGA-BG-A0MA	1	3	5	9	2	1	0	0	1	12	3	3	4	0	2	6	0	5	1	1
UCEC_TCGA-BG-A0MG	4	7	14	24	3	23	4	4	9	14	2	0	3	5	5	4	0	15	5	4
UCEC_TCGA-BG-A0MK	2	10	8	12	9	26	0	4	1	24	8	0	10	0	0	4	0	12	0	2
UCEC_TCGA-BG-A0MQ	2	50	27	99	77	70	0	22	72	130	84	4	21	3	0	0	6	25	5	15
UCEC_TCGA-BG-A0MU	2	7	4	11	1	10	0	0	1	0	0	0	8	4	0	19	0	13	3	0
UCEC_TCGA-BG-A0RY	0	3	6	12	4	1	0	0	0	10	5	0	3	2	8	5	1	8	2	0
UCEC_TCGA-BG-A0VV	0	3	4	14	0	9	2	1	0	4	0	0	0	0	0	4	1	10	4	4
UCEC_TCGA-BG-A0VW	5	58	33	65	68	73	1	28	9	121	48	0	14	0	9	9	9	13	3	7
UCEC_TCGA-BG-A0VX	58	38	47	21	14	8	8	13	11	0	0	0	24	0	3	15	0	0	10	0
UCEC_TCGA-BG-A0VZ	8	52	21	68	60	26	0	19	7	32	65	0	0	0	9	2	5	20	4	4
UCEC_TCGA-BG-A0W1	0	10	6	17	7	0	0	0	1	4	0	0	0	7	0	9	1	14	0	0
UCEC_TCGA-BG-A0W2	2	3	5	12	1	14	0	0	2	0	0	1	0	0	2	0	3	3	0	0
UCEC_TCGA-BG-A0YU	0	5	1	8	3	0	0	0	2	0	1	2	1	3	1	0	2	0	1	0
UCEC_TCGA-BG-A0YV	1	7	6	23	1	11	3	2	6	14	5	0	0	5	2	0	1	6	2	4
UCEC_TCGA-BG-A186	0	5	1	8	2	6	2	0	0	7	2	0	1	0	1	0	0	2	0	2
UCEC_TCGA-BG-A187	1	7	9	24	5	21	0	4	2	0	0	0	5	0	1	10	0	12	8	0
UCEC_TCGA-BG-A18A	4	2	3	19	0	10	0	0	1	6	1	4	4	4	1	3	1	13	2	1
UCEC_TCGA-BG-A18B	4	36	13	66	57	41	0	33	15	84	45	0	3	2	8	1	2	3	4	0
UCEC_TCGA-BG-A18C	3	3	0	10	0	12	0	0	3	0	0	1	0	0	6	15	3	4	0	0
UCEC_TCGA-BG-A220	7	134	35	129	133	116	8	55	33	183	104	0	0	22	0	0	2	19	0	23
UCEC_TCGA-BG-A221	4	202	91	370	164	179	1	69	178	78	331	1	24	0	14	0	12	0	0	8
UCEC_TCGA-BG-A222	11	384	103	351	1640	251	0	158	1349	0	547	0	629	507	30	643	0	0	0	477
UCEC_TCGA-BG-A2AE	0	5	4	12	5	16	0	0	1	0	3	0	0	0	6	7	6	16	2	1
UCEC_TCGA-BG-A2L7	4	100	43	125	76	120	5	42	29	91	58	0	40	0	7	0	0	0	3	23
UCEC_TCGA-BG-A3EW	9	80	27	49	83	61	8	45	46	52	82	16	20	0	7	1	3	4	12	23
UCEC_TCGA-BG-A3PP	5	5	4	8	0	1	2	2	2	9	0	4	1	3	1	0	0	18	5	4
UCEC_TCGA-BK-A0CA	1	5	10	20	5	10	0	0	0	0	2	3	0	3	0	5	0	5	0	6
UCEC_TCGA-BK-A0CB	1	8	1	8	0	16	0	3	2	1	0	0	6	5	0	6	0	7	11	2
UCEC_TCGA-BK-A0CC	1	6	5	3	4	4	0	1	2	8	2	0	6	3	11	0	5	11	4	2
UCEC_TCGA-BK-A139	7	12	10	12	2	30	9	7	1	0	5	5	0	14	8	23	4	42	9	12
UCEC_TCGA-BK-A13B	2	79	34	97	170	70	3	66	51	93	120	0	4	11	0	7	4	20	6	17
UCEC_TCGA-BK-A13C	1	2	4	13	0	9	0	3	1	1	1	3	2	2	0	4	0	5	6	0
UCEC_TCGA-BK-A26L	1	11	2	10	4	10	5	4	4	10	11	1	6	1	4	1	1	21	4	10
UCEC_TCGA-BK-A4ZD	1	7	4	21	0	0	4	1	7	12	2	0	0	6	0	12	2	28	1	6
UCEC_TCGA-BK-A56F	0	4	11	15	1	9	0	3	6	7	4	5	0	0	2	0	0	6	1	4
UCEC_TCGA-BK-A6W3	2520	239	1503	63	102	57	1409	144	95	0	49	124	41	63	16	62	0	0	419	0
UCEC_TCGA-BK-A6W4	4	3	3	7	0	4	0	0	1	2	1	0	0	0	1	5	1	0	0	1
UCEC_TCGA-BS-A0T9	1	4	4	12	6	12	0	2	0	1	0	4	1	0	0	5	0	13	2	4
UCEC_TCGA-BS-A0TA	10	84	24	46	77	39	0	57	58	58	79	2	11	0	7	0	9	13	3	0
UCEC_TCGA-BS-A0TC	857	65	354	55	30	0	274	27	11	0	2	18	8	0	0	0	0	0	171	0
UCEC_TCGA-BS-A0TD	1	4	4	6	0	3	0	0	2	5	3	0	0	2	0	6	1	6	3	1
UCEC_TCGA-BS-A0TE	7	45	6	20	50	42	1	30	18	39	27	1	9	27	15	14	1	16	14	30
UCEC_TCGA-BS-A0TG	0	6	5	14	0	1	0	0	1	2	3	0	0	3	3	6	0	4	4	2
UCEC_TCGA-BS-A0TI	4	0	3	0	0	10	0	3	7	12	9	14	3	1	0	7	3	23	2	11
UCEC_TCGA-BS-A0TJ	2	103	36	135	113	95	3	82	21	129	78	0	0	0	10	5	9	2	13	7
UCEC_TCGA-BS-A0U5	0	7	9	11	1	12	0	2	8	0	3	0	0	0	4	0	0	8	6	0
UCEC_TCGA-BS-A0U7	1	20	9	33	23	24	0	14	11	29	45	0	0	13	2	0	2	16	3	8
UCEC_TCGA-BS-A0U8	2	66	19	68	88	74	0	32	24	29	55	0	18	5	3	0	0	0	1	18
UCEC_TCGA-BS-A0U9	0	1	1	6	2	7	0	0	2	0	0	1	0	4	0	0	0	6	6	1
UCEC_TCGA-BS-A0UA	1	54	16	62	40	73	5	13	11	37	38	0	8	8	8	0	0	10	4	6
UCEC_TCGA-BS-A0UF	4759	379	2200	124	128	82	1875	565	156	0	45	443	177	84	36	46	143	0	587	0
UCEC_TCGA-BS-A0UJ	156	15	12	43	0	19	87	25	247	0	849	8	151	0	5	565	121	0	14	7
UCEC_TCGA-BS-A0UL	2	65	24	108	50	84	4	20	14	51	39	0	5	0	0	0	2	0	0	18
UCEC_TCGA-BS-A0UT	1	1	1	9	0	6	0	0	2	0	4	4	0	3	2	0	0	6	2	1
UCEC_TCGA-BS-A0UV	4633	533	3358	447	199	284	1308	402	235	0	186	262	261	519	10	126	17	0	445	0
UCEC_TCGA-BS-A0V4	2	52	17	63	56	38	0	19	15	75	43	3	7	0	4	1	0	12	11	4
UCEC_TCGA-BS-A0V6	1	14	3	7	0	9	0	0	0	0	1	0	5	7	2	7	0	12	3	3
UCEC_TCGA-BS-A0V7	1	9	2	7	2	10	3	1	0	5	0	0	6	3	2	8	0	3	3	3
UCEC_TCGA-BS-A0V8	1	10	6	7	0	7	0	0	2	10	10	0	0	0	13	12	1	21	3	0
UCEC_TCGA-BS-A0VI	5	51	19	53	51	48	2	23	23	21	38	9	22	6	0	6	1	10	7	0
UCEC_TCGA-BS-A0WQ	0	9	5	1	1	13	0	0	0	9	0	2	5	1	2	1	0	6	2	4
UCEC_TCGA-D1-A0ZN	0	0	7	7	0	6	0	0	1	0	3	1	1	3	2	10	2	7	5	0
UCEC_TCGA-D1-A0ZO	1	80	32	99	103	87	7	38	18	105	69	0	15	0	8	0	8	16	0	17
UCEC_TCGA-D1-A0ZP	3	4	2	8	0	0	2	0	0	5	3	0	0	2	2	0	0	7	7	0
UCEC_TCGA-D1-A0ZQ	3	15	6	15	0	13	0	0	0	9	0	1	0	7	1	5	2	18	7	0
UCEC_TCGA-D1-A0ZR	3	8	6	10	2	0	0	0	0	1	3	2	4	7	2	6	0	6	3	5
UCEC_TCGA-D1-A0ZS	0	61	22	79	56	55	2	27	12	55	70	0	13	1	2	0	1	13	1	3
UCEC_TCGA-D1-A0ZU	0	2	3	15	0	4	0	0	1	5	1	0	0	3	2	0	0	1	5	0
UCEC_TCGA-D1-A0ZV	4	2	2	11	3	7	0	1	1	3	1	0	5	6	1	0	0	4	0	0
UCEC_TCGA-D1-A0ZZ	0	9	5	9	1	2	0	2	0	0	0	1	0	1	17	12	0	12	8	2
UCEC_TCGA-D1-A101	6	77	29	81	70	45	0	34	9	117	75	0	24	0	12	0	1	11	0	0
UCEC_TCGA-D1-A102	1	4	2	12	0	13	0	0	1	5	0	9	5	2	1	0	0	4	1	2
UCEC_TCGA-D1-A103	1605	1447	928	1135	818	213	529	726	309	552	75	1005	419	430	0	126	56	0	116	0
UCEC_TCGA-D1-A15V	2	7	3	10	0	0	0	1	2	2	0	2	0	6	0	12	0	4	2	3
UCEC_TCGA-D1-A15W	1	9	8	14	1	10	0	1	5	4	2	0	1	3	2	1	0	10	13	1
UCEC_TCGA-D1-A15X	5	229	108	331	263	196	1	62	494	98	133	0	189	10	10	70	8	0	0	126
UCEC_TCGA-D1-A15Z	2	13	4	13	0	18	2	1	0	5	0	4	2	4	7	0	0	6	5	3
UCEC_TCGA-D1-A160	8	45	10	57	131	19	9	31	58	86	92	0	13	9	4	0	4	10	1	19
UCEC_TCGA-D1-A161	0	16	1	21	2	19	0	1	0	7	6	4	10	8	0	0	0	6	4	6
UCEC_TCGA-D1-A163	3	66	16	110	100	56	1	50	31	74	108	0	15	1	10	3	0	5	3	1
UCEC_TCGA-D1-A165	1	14	2	14	2	15	0	0	0	0	0	0	0	1	6	7	2	5	5	7
UCEC_TCGA-D1-A167	0	374	171	716	177	414	1	97	19	210	110	0	20	0	7	0	0	0	0	5
UCEC_TCGA-D1-A168	3	12	3	20	3	0	0	2	0	0	1	2	0	4	2	8	1	3	1	1
UCEC_TCGA-D1-A169	0	8	6	11	0	4	0	1	1	0	3	0	0	3	6	12	0	16	0	3
UCEC_TCGA-D1-A16B	3	8	4	4	3	9	2	0	2	0	1	4	2	2	3	0	0	9	1	3
UCEC_TCGA-D1-A16D	0	5	3	10	0	7	0	2	3	5	0	0	6	0	1	1	1	3	1	0
UCEC_TCGA-D1-A16E	1	12	5	12	2	11	0	0	3	1	3	0	0	9	0	6	2	9	0	0
UCEC_TCGA-D1-A16F	2	71	23	107	81	47	0	17	19	65	94	0	32	0	0	10	2	13	10	9
UCEC_TCGA-D1-A16G	0	4	5	5	4	9	0	0	0	0	4	1	0	11	4	0	1	1	2	1
UCEC_TCGA-D1-A16I	0	0	2	8	0	5	2	0	0	5	3	0	1	8	7	4	0	7	1	0
UCEC_TCGA-D1-A16J	8	6	31	22	5	0	1	1	4	2	0	0	3	61	140	0	2	0	10	20
UCEC_TCGA-D1-A16N	1	21	5	22	0	2	4	12	33	6	16	2	0	4	4	0	2	22	1	12
UCEC_TCGA-D1-A16O	0	4	2	4	6	7	0	1	0	0	0	0	10	0	1	0	0	4	2	0
UCEC_TCGA-D1-A16Q	0	6	2	5	1	2	0	0	2	5	0	0	0	0	7	2	0	5	2	2
UCEC_TCGA-D1-A16R	2	4	0	10	0	8	0	2	1	6	3	0	2	3	1	7	0	4	7	0
UCEC_TCGA-D1-A16S	0	3	2	2	1	9	0	0	0	2	2	1	3	4	13	13	0	9	8	0
UCEC_TCGA-D1-A16V	1	0	2	8	1	21	0	1	2	2	2	0	0	4	1	4	0	0	2	2
UCEC_TCGA-D1-A16X	1248	155	1005	142	52	49	614	53	73	14	34	0	48	112	0	25	0	0	193	0
UCEC_TCGA-D1-A16Y	326	99	479	47	32	26	250	12	68	0	4	1	72	45	0	0	27	0	28	0
UCEC_TCGA-D1-A174	4	130	56	201	89	143	2	53	40	151	48	0	13	0	6	0	5	0	0	1
UCEC_TCGA-D1-A176	3	53	24	91	85	58	3	30	29	56	44	2	0	0	7	0	5	17	12	7
UCEC_TCGA-D1-A177	8	169	32	93	117	99	0	63	37	81	121	0	24	0	12	2	2	10	5	8
UCEC_TCGA-D1-A17A	2	46	10	38	39	23	5	23	22	14	42	3	8	7	4	0	0	6	3	0
UCEC_TCGA-D1-A17B	2	53	21	81	22	48	5	20	3	24	28	10	5	6	5	0	3	6	1	11
UCEC_TCGA-D1-A17C	2	17	2	10	0	3	2	0	1	8	1	0	0	6	0	2	0	6	3	2
UCEC_TCGA-D1-A17D	7	69	22	77	83	55	2	68	14	82	49	0	1	3	16	0	0	23	6	14
UCEC_TCGA-D1-A17F	0	8	10	33	58	21	0	0	9	73	24	0	0	42	16	26	3	0	3	2
UCEC_TCGA-D1-A17H	0	81	39	99	115	78	2	49	57	127	88	0	10	14	7	0	1	4	7	11
UCEC_TCGA-D1-A17K	3	4	2	4	9	7	6	0	1	0	2	0	2	6	7	8	2	14	2	4
UCEC_TCGA-D1-A17L	1	10	7	3	0	22	0	0	0	8	0	1	6	0	6	0	0	5	9	4
UCEC_TCGA-D1-A17M	3	94	22	109	45	50	0	34	8	39	50	10	12	0	9	20	0	7	5	10
UCEC_TCGA-D1-A17N	2	2	4	4	0	4	0	1	1	8	0	2	0	0	2	6	0	0	0	0
UCEC_TCGA-D1-A17Q	3194	293	2001	189	100	148	1026	274	169	0	171	197	62	90	6	363	49	0	217	0
UCEC_TCGA-D1-A17R	0	42	21	35	45	60	2	12	19	28	39	4	0	3	8	0	0	0	1	5
UCEC_TCGA-D1-A17S	1	6	3	16	2	5	2	1	0	6	2	1	1	1	2	3	0	4	0	1
UCEC_TCGA-D1-A17T	0	12	10	19	3	21	0	0	2	0	0	1	0	0	5	4	1	8	6	2
UCEC_TCGA-D1-A17U	0	48	27	72	62	56	0	29	12	64	65	0	10	5	3	0	5	13	6	7
UCEC_TCGA-D1-A1NS	6	49	12	56	76	41	3	22	9	21	54	0	6	12	0	0	0	21	9	10
UCEC_TCGA-D1-A1NU	0	3	3	7	6	6	0	3	6	2	5	7	2	0	18	4	3	20	8	5
UCEC_TCGA-D1-A1NX	3	5	1	7	0	7	0	0	0	2	5	0	2	4	0	0	0	11	4	0
UCEC_TCGA-D1-A1NY	1	123	25	77	95	70	0	45	44	103	94	6	19	0	9	0	3	12	7	15
UCEC_TCGA-D1-A1NZ	15	118	25	126	164	99	13	83	79	47	137	7	9	17	16	0	10	44	7	19
UCEC_TCGA-D1-A1O0	1	11	2	8	1	8	2	0	2	8	6	2	4	9	6	1	0	15	2	1
UCEC_TCGA-D1-A1O5	3	14	8	21	0	10	3	0	0	5	0	0	1	3	5	4	0	8	1	1
UCEC_TCGA-D1-A1O7	2	83	41	87	44	74	2	24	12	49	25	0	21	0	4	2	0	10	5	10
UCEC_TCGA-D1-A1O8	1	12	4	14	1	14	0	0	3	8	0	2	0	5	0	4	1	20	8	0
UCEC_TCGA-D1-A2G0	1	135	56	126	158	66	9	58	32	262	127	0	35	6	5	3	4	14	9	11
UCEC_TCGA-D1-A2G5	3	28	12	47	30	26	2	10	14	22	28	7	16	7	0	15	0	9	6	22
UCEC_TCGA-D1-A2G6	0	16	14	24	13	14	0	0	0	8	0	0	13	8	1	0	6	10	3	1
UCEC_TCGA-D1-A2G7	1	1	5	4	0	10	2	0	1	5	3	6	0	2	11	0	0	12	11	3
UCEC_TCGA-D1-A3DA	2	14	2	23	0	3	2	1	8	5	1	1	6	2	2	12	1	18	2	2
UCEC_TCGA-D1-A3DG	1	7	8	7	3	11	2	3	1	0	8	9	6	13	17	14	1	49	6	9
UCEC_TCGA-D1-A3DH	7	4	15	9	3	6	0	0	7	0	5	3	0	0	76	5	2	1	8	0
UCEC_TCGA-D1-A3JP	1	3	5	4	0	3	4	2	2	0	2	0	0	8	26	2	0	6	0	4
UCEC_TCGA-D1-A3JQ	4	5	1	4	1	1	0	0	1	6	3	0	1	7	4	0	2	5	4	0
UCEC_TCGA-DF-A2KN	217	199	35	171	645	266	33	2019	170	1205	796	228	51	80	0	490	173	0	0	42
UCEC_TCGA-DF-A2KR	1	3	2	9	13	1	0	4	4	1	7	10	4	5	10	22	1	28	2	14
UCEC_TCGA-DF-A2KS	1	11	5	20	7	9	5	2	7	3	2	15	0	0	6	13	7	43	0	20
UCEC_TCGA-DF-A2KU	1710	1895	1629	1218	2044	1108	676	1805	595	2314	0	1228	224	1307	0	141	82	0	0	0
UCEC_TCGA-DF-A2KV	830	108	481	26	62	1	589	20	68	0	8	22	1	34	0	2	0	0	109	0
UCEC_TCGA-DF-A2KZ	6	111	29	111	127	102	8	53	33	73	72	20	32	9	1	29	10	1	0	5
UCEC_TCGA-DF-A2L0	0	5	1	4	2	11	1	0	3	0	0	6	0	1	6	3	4	12	4	5
UCEC_TCGA-DI-A0WH	5	69	31	65	105	65	7	50	98	56	107	0	12	19	0	39	0	18	2	30
UCEC_TCGA-DI-A1BU	43	347	89	145	1844	52	29	259	5396	58	1175	0	885	465	129	1688	18	0	0	500
UCEC_TCGA-DI-A1BY	0	13	3	16	4	14	0	2	2	0	0	9	7	7	0	3	0	3	0	1
UCEC_TCGA-DI-A1C3	3	8	6	4	0	6	0	0	2	4	1	3	0	0	5	7	0	5	0	0
UCEC_TCGA-DI-A1NN	1	7	7	9	3	6	0	2	0	0	6	1	0	3	10	7	0	4	0	4
UCEC_TCGA-DI-A1NO	13	3	2	4	8	13	1	18	4	14	6	17	14	7	28	0	17	123	37	22
UCEC_TCGA-DI-A2QT	4	2	3	1	0	5	0	1	2	4	0	3	0	1	4	2	0	2	1	0
UCEC_TCGA-DI-A2QU	0	6	6	21	5	1	4	1	4	4	2	3	0	4	6	6	0	10	2	5
UCEC_TCGA-DI-A2QY	4	5	4	9	6	10	1	5	0	6	4	6	6	0	12	17	1	49	6	0
UCEC_TCGA-E6-A1LX	6821	1326	4417	526	709	267	3567	695	648	0	125	481	1022	592	0	501	227	0	0	0
UCEC_TCGA-E6-A1LZ	11	4	14	7	3	10	1	0	6	2	4	6	1	0	190	0	4	58	20	0
UCEC_TCGA-E6-A1M0	1285	156	621	0	53	23	681	50	27	0	15	48	0	0	0	0	0	0	181	0
UCEC_TCGA-E6-A2P8	2	87	29	99	100	57	13	18	50	128	124	0	13	10	6	0	7	8	2	31
UCEC_TCGA-E6-A2P9	8	144	43	176	174	96	23	66	54	184	127	0	41	9	7	0	10	37	21	35
UCEC_TCGA-E6-A8L9	0	2	2	7	9	5	0	2	5	0	3	1	0	0	0	1	0	30	1	5
UCEC_TCGA-EC-A1NJ	3	32	8	16	3	20	6	3	69	0	121	0	22	0	2	77	10	0	1	22
UCEC_TCGA-EC-A1QX	16	114	25	81	146	66	2	94	46	78	113	4	72	6	1	18	9	0	4	27
UCEC_TCGA-EC-A24G	6	251	87	505	169	290	6	89	97	141	83	0	18	0	2	0	8	0	0	11
UCEC_TCGA-EO-A1Y5	4	4	3	8	2	8	6	0	1	8	13	2	0	11	5	1	2	17	2	8
UCEC_TCGA-EO-A1Y7	3	5	4	15	2	9	0	2	0	0	0	4	1	0	2	15	1	8	3	1
UCEC_TCGA-EO-A1Y8	3	2	8	4	3	11	0	0	0	0	0	2	3	6	14	2	0	2	5	7
UCEC_TCGA-EO-A22R	3642	3136	3068	1209	729	1219	1647	2288	1174	0	228	1498	1676	244	0	0	873	0	0	0
UCEC_TCGA-EO-A22S	0	88	40	148	100	102	10	28	25	122	139	0	24	0	6	2	0	26	1	4
UCEC_TCGA-EO-A22T	19	150	36	128	224	171	6	149	38	229	155	0	36	5	12	45	9	9	2	12
UCEC_TCGA-EO-A22U	2477	2765	2535	3159	1461	2632	1656	335	932	879	211	721	753	2743	0	1636	163	0	0	0
UCEC_TCGA-EO-A22X	6303	514	3263	173	149	79	3602	472	374	0	169	305	228	210	47	201	79	0	540	0
UCEC_TCGA-EO-A22Y	2	9	6	20	0	9	0	0	4	5	0	0	0	4	0	3	0	6	4	0
UCEC_TCGA-EO-A2CG	0	6	8	6	3	5	0	0	2	3	0	0	0	0	0	5	0	8	1	2
UCEC_TCGA-EO-A2CH	0	5	6	7	0	4	0	0	2	0	0	0	0	9	5	5	3	5	6	7
UCEC_TCGA-EO-A3AS	4	7	4	0	15	13	0	5	3	8	11	29	11	5	24	13	5	71	0	8
UCEC_TCGA-EO-A3AU	0	126	45	122	146	115	8	66	22	184	42	0	0	0	0	0	0	10	8	21
UCEC_TCGA-EO-A3AV	2774	224	1252	41	79	30	1778	180	94	0	62	243	99	21	17	0	45	0	352	0
UCEC_TCGA-EO-A3AY	2717	131	889	36	15	22	1372	265	101	16	38	202	87	0	0	99	72	0	229	0
UCEC_TCGA-EO-A3AZ	0	203	113	458	90	184	8	42	41	165	62	0	21	0	9	0	7	0	0	10
UCEC_TCGA-EO-A3B0	7370	630	2555	72	446	53	4571	702	501	0	25	613	544	436	9	0	398	0	425	0
UCEC_TCGA-EO-A3B1	1	2	3	7	5	0	0	0	5	0	0	4	0	8	4	8	0	11	1	1
UCEC_TCGA-EO-A3KU	3	1	0	18	1	9	0	3	6	0	2	0	7	2	5	0	2	22	0	4
UCEC_TCGA-EO-A3KW	3	12	1	1	0	2	0	0	0	3	2	3	2	6	4	9	1	5	9	0
UCEC_TCGA-EO-A3KX	131	232	38	194	463	247	23	1257	213	648	462	198	0	42	0	319	162	0	0	124
