Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N
UCEC_TCGA-SJ-A6ZJ	25	4	8	5	1	0	0	10	0	2	11	28	8	2
UCEC_TCGA-SL-A6J9	12	0	0	0	5	1	5	1	0	5	17	22	3	1
UCEC_TCGA-SL-A6JA	243	11	146	31	218	58	13	26	0	116	33	74	6	7
STAD_TCGA-3M-AB46	11	6	12	5	16	13	8	4	0	9	11	71	31	2
STAD_TCGA-3M-AB47	31	11	12	10	0	0	0	0	2	15	22	32	0	6
STAD_TCGA-B7-5816	316	11	139	47	184	105	12	239	70	171	9	44	0	60
STAD_TCGA-B7-5818	21	4	21	17	50	0	77	0	0	49	85	60	39	71
STAD_TCGA-B7-A5TI	231	17	105	31	71	73	0	40	0	85	15	8	14	3
STAD_TCGA-B7-A5TJ	86	6	36	19	18	7	16	0	0	8	35	33	0	48
STAD_TCGA-B7-A5TK	29	2	2	2	1	1	0	0	7	5	0	8	13	0
STAD_TCGA-B7-A5TN	22	1	0	11	6	0	2	1	9	0	0	41	2	5
STAD_TCGA-BR-4183	21	1	3	4	2	0	5	0	11	3	11	6	0	3
STAD_TCGA-BR-4184	500	30	2720	75	433	82	0	192	44	30	9	9	6	7
STAD_TCGA-BR-4187	13	1	5	5	2	0	3	1	0	0	0	6	2	0
STAD_TCGA-BR-4188	53	0	1	3	8	0	1	0	3	9	2	15	3	5
STAD_TCGA-BR-4191	2	6	12	10	19	12	17	0	20	10	25	89	31	1
STAD_TCGA-BR-4201	459	7	198	86	309	47	2	101	56	168	43	13	0	8
STAD_TCGA-BR-4253	18	0	4	8	15	1	0	3	0	1	16	14	10	14
STAD_TCGA-BR-4255	17	1	4	6	0	0	0	10	0	1	14	18	1	2
STAD_TCGA-BR-4256	273	11	126	29	173	103	0	157	17	115	42	10	19	62
STAD_TCGA-BR-4257	283	14	129	69	166	98	0	159	56	174	39	13	0	33
STAD_TCGA-BR-4267	11	3	0	5	9	0	4	4	0	0	0	51	10	10
STAD_TCGA-BR-4279	13	3	3	11	3	0	0	5	2	7	5	8	0	1
STAD_TCGA-BR-4280	128	0	126	13	71	71	5	73	45	163	0	17	2	58
STAD_TCGA-BR-4292	699	7	194	100	116	69	3	82	11	132	4	60	2	17
STAD_TCGA-BR-4294	0	0	6	0	5	0	0	2	1	0	5	19	1	0
STAD_TCGA-BR-4357	16	5	6	15	19	8	6	3	23	25	17	57	55	64
STAD_TCGA-BR-4361	389	4	247	74	369	55	17	1127	250	303	70	0	5	31
STAD_TCGA-BR-4362	528	10	203	44	119	75	3	263	105	179	0	31	0	149
STAD_TCGA-BR-4363	182	4	60	29	104	40	3	68	0	78	0	0	0	18
STAD_TCGA-BR-4366	32	2	10	4	10	0	2	6	0	10	27	43	15	18
STAD_TCGA-BR-4368	436	7	182	54	282	61	0	128	46	155	38	18	13	14
STAD_TCGA-BR-4369	28	7	20	15	7	0	3	0	7	0	16	24	25	81
STAD_TCGA-BR-4370	503	12	160	93	147	74	10	56	0	82	21	37	13	14
STAD_TCGA-BR-4371	69	5	19	17	1	0	5	0	10	9	18	23	14	13
STAD_TCGA-BR-6452	560	36	728	138	779	291	0	1759	603	624	194	214	27	174
STAD_TCGA-BR-6453	35	0	16	5	1	3	3	8	0	0	13	10	7	125
STAD_TCGA-BR-6454	18	8	7	8	14	1	0	10	27	0	2	46	13	25
STAD_TCGA-BR-6455	28	0	21	5	1	1	0	0	0	13	30	13	3	0
STAD_TCGA-BR-6456	4	2	0	1	0	0	0	1	16	4	3	14	1	1
STAD_TCGA-BR-6457	32	7	3	6	2	0	4	5	0	6	12	28	5	31
STAD_TCGA-BR-6458	47	3	10	8	11	3	10	2	0	0	6	26	10	239
STAD_TCGA-BR-6563	33	5	4	4	4	0	9	7	0	3	0	8	1	8
STAD_TCGA-BR-6564	2	1	5	6	0	0	1	0	8	2	1	10	5	0
STAD_TCGA-BR-6565	22	6	7	13	17	0	1	9	0	15	12	54	14	6
STAD_TCGA-BR-6566	233	12	166	40	123	120	3	113	0	139	21	33	2	43
STAD_TCGA-BR-6705	31	1	0	5	4	1	0	5	8	2	5	20	10	24
STAD_TCGA-BR-6706	21	1	8	8	0	0	28	14	0	25	12	0	1	125
STAD_TCGA-BR-6707	33	3	6	5	1	0	3	3	0	4	5	21	6	0
STAD_TCGA-BR-6709	0	1	7	2	8	0	0	0	0	10	8	5	6	6
STAD_TCGA-BR-6801	19	0	0	7	4	0	0	2	8	1	15	0	5	0
STAD_TCGA-BR-6802	70	0	183	18	38	17	0	20	106	61	0	0	0	11
STAD_TCGA-BR-6803	5	0	0	1	0	1	3	1	0	0	2	5	1	0
STAD_TCGA-BR-6852	231	7	243	45	120	70	4	56	160	169	0	27	0	40
STAD_TCGA-BR-7196	9	1	4	0	7	0	0	0	19	0	14	23	4	5
STAD_TCGA-BR-7197	45	1	12	16	0	0	5	0	14	7	33	20	5	66
STAD_TCGA-BR-7703	240	13	87	34	103	43	0	35	15	105	25	49	12	16
STAD_TCGA-BR-7704	24	14	8	11	10	1	9	7	38	20	32	139	50	86
STAD_TCGA-BR-7707	414	8	226	66	154	93	2	173	112	201	18	2	0	59
STAD_TCGA-BR-7715	33	1	15	15	4	4	15	5	2	11	18	25	3	16
STAD_TCGA-BR-7716	9	13	5	6	13	7	9	0	9	8	6	30	66	14
STAD_TCGA-BR-7717	47	0	11	10	6	0	0	9	3	5	10	37	10	30
STAD_TCGA-BR-7722	11	0	8	5	0	0	3	3	6	3	9	8	2	0
STAD_TCGA-BR-7723	32	3	0	2	0	0	9	2	26	27	16	26	8	57
STAD_TCGA-BR-7851	522	2	203	92	168	82	0	85	182	192	31	5	0	7
STAD_TCGA-BR-7901	33	4	4	8	10	3	10	16	0	3	12	52	28	46
STAD_TCGA-BR-7957	13	1	4	6	4	0	0	1	1	0	6	22	0	3
STAD_TCGA-BR-7958	21	2	7	7	16	5	9	0	11	5	21	54	16	34
STAD_TCGA-BR-7959	18	1	10	11	13	0	0	0	14	1	11	18	11	17
STAD_TCGA-BR-8058	4	0	1	2	4	0	4	8	6	0	1	16	9	5
STAD_TCGA-BR-8059	155	15	66	23	64	54	12	58	45	59	29	179	15	62
STAD_TCGA-BR-8060	27	2	0	4	11	0	6	16	16	14	44	42	21	78
STAD_TCGA-BR-8077	25	1	12	12	9	0	0	3	17	1	7	35	10	9
STAD_TCGA-BR-8078	456	10	267	87	180	97	0	100	66	262	0	42	5	32
STAD_TCGA-BR-8080	41	9	17	8	14	4	14	6	0	15	0	45	5	45
STAD_TCGA-BR-8081	339	5	152	51	141	106	2	64	0	98	0	32	8	24
STAD_TCGA-BR-8284	130	6	53	24	15	34	1	15	15	27	26	36	8	11
STAD_TCGA-BR-8285	31	0	7	6	0	1	7	2	11	0	19	20	1	15
STAD_TCGA-BR-8286	23	4	18	6	4	3	5	14	0	0	28	28	10	25
STAD_TCGA-BR-8289	23	1	9	11	10	3	11	1	33	13	6	42	11	65
STAD_TCGA-BR-8291	6	4	1	0	2	0	0	0	0	2	0	11	2	4
STAD_TCGA-BR-8295	5	0	6	4	2	0	1	1	0	5	0	16	7	10
STAD_TCGA-BR-8296	34	0	7	6	0	3	0	0	0	0	4	21	15	0
STAD_TCGA-BR-8297	28	0	23	5	1	0	12	5	53	10	12	21	13	108
STAD_TCGA-BR-8360	267	0	209	54	86	57	0	44	104	96	12	58	0	13
STAD_TCGA-BR-8361	513	9	235	92	224	66	0	108	180	212	50	10	0	41
STAD_TCGA-BR-8363	284	6	172	54	142	102	0	162	87	148	45	49	4	75
STAD_TCGA-BR-8364	3	0	0	2	1	0	0	1	3	6	4	4	1	0
STAD_TCGA-BR-8365	9	0	0	3	0	0	2	0	6	0	3	4	2	0
STAD_TCGA-BR-8366	12	3	21	3	2	0	36	2	0	29	38	5	3	56
STAD_TCGA-BR-8367	21	1	10	4	6	0	0	3	0	0	3	16	4	7
STAD_TCGA-BR-8368	406	0	142	52	84	39	0	24	127	133	13	35	0	18
STAD_TCGA-BR-8369	50	3	15	7	4	13	10	12	0	8	26	43	7	58
STAD_TCGA-BR-8370	33	0	8	3	0	4	2	0	35	8	5	36	3	5
STAD_TCGA-BR-8371	6	0	0	1	0	1	0	4	5	2	2	0	1	3
STAD_TCGA-BR-8372	247	8	168	48	86	64	0	351	76	302	2	65	0	27
STAD_TCGA-BR-8373	24	5	4	9	11	0	2	5	16	5	0	14	8	10
STAD_TCGA-BR-8380	33	0	10	11	0	1	0	0	0	0	2	21	4	9
STAD_TCGA-BR-8381	32	3	13	2	6	0	4	0	29	0	18	43	8	5
STAD_TCGA-BR-8382	321	6	157	44	95	58	7	27	65	179	2	41	0	23
STAD_TCGA-BR-8384	12	0	3	2	1	3	4	2	6	0	5	13	1	10
STAD_TCGA-BR-8483	33	6	20	4	0	0	0	1	0	13	16	47	1	13
STAD_TCGA-BR-8484	15	0	7	6	4	0	5	6	0	4	18	18	5	12
STAD_TCGA-BR-8485	25	4	1	6	13	0	26	26	0	8	14	17	9	239
STAD_TCGA-BR-8486	12	0	6	0	7	4	0	9	0	0	12	14	4	0
STAD_TCGA-BR-8487	851	12	317	101	552	326	0	599	195	206	8	0	5	21
STAD_TCGA-BR-8588	46	2	6	4	7	1	1	0	10	13	18	20	1	22
STAD_TCGA-BR-8589	9	0	10	0	5	0	382	5	0	140	0	0	0	838
STAD_TCGA-BR-8590	32	3	0	0	6	5	5	1	9	5	1	16	10	62
STAD_TCGA-BR-8591	400	11	199	56	157	162	0	155	61	289	67	32	2	36
STAD_TCGA-BR-8592	16	0	2	4	0	0	0	3	5	4	7	1	0	1
STAD_TCGA-BR-8676	23	3	4	6	7	0	2	2	4	0	6	23	6	13
STAD_TCGA-BR-8677	22	0	0	9	0	3	0	5	5	0	13	20	7	0
STAD_TCGA-BR-8678	24	8	9	15	3	0	0	0	6	8	12	29	18	4
STAD_TCGA-BR-8679	49	3	26	5	5	1	12	5	0	7	25	28	18	16
STAD_TCGA-BR-8680	0	1595	926	1968	153	11	1862	739	353	0	0	0	0	205
STAD_TCGA-BR-8682	38	2	5	12	1	0	1	0	0	0	3	12	5	5
STAD_TCGA-BR-8683	43	7	9	5	8	1	0	10	8	8	23	56	6	3
STAD_TCGA-BR-8686	27	4	9	7	1	0	0	0	27	0	11	35	12	5
STAD_TCGA-BR-8687	13	3	0	3	19	0	17	1	15	8	26	2	4	122
STAD_TCGA-BR-8690	32	8	15	7	6	11	4	18	0	3	8	52	15	14
STAD_TCGA-BR-A44T	4	0	1	4	2	0	1	0	9	1	0	1	0	0
STAD_TCGA-BR-A44U	47	0	1	5	8	2	0	3	0	0	10	18	2	15
STAD_TCGA-BR-A452	11	0	4	8	5	0	11	1	0	0	14	17	22	38
STAD_TCGA-BR-A453	12	2	13	4	2	18	0	0	7	8	10	10	0	0
STAD_TCGA-BR-A4CQ	45	6	5	8	11	0	1	0	19	11	34	63	8	13
STAD_TCGA-BR-A4CR	17	3	3	0	8	6	0	0	1	8	10	25	2	2
STAD_TCGA-BR-A4CS	37	11	12	12	1	3	7	0	14	6	27	43	14	7
STAD_TCGA-BR-A4IU	6	1	2	5	1	0	0	0	6	5	0	1	0	1
STAD_TCGA-BR-A4IV	1	0	3	1	4	0	1	0	13	0	0	10	2	5
STAD_TCGA-BR-A4IY	44	6	5	5	11	0	1	7	0	13	6	72	15	2
STAD_TCGA-BR-A4IZ	9	0	1	3	0	0	0	0	2	0	0	3	0	2
STAD_TCGA-BR-A4J1	16	1	8	6	0	4	0	5	4	0	0	30	8	5
STAD_TCGA-BR-A4J2	32	1	5	7	0	0	1	0	0	6	4	12	0	2
STAD_TCGA-BR-A4J4	33	3	0	3	0	3	0	0	24	5	16	14	0	0
STAD_TCGA-BR-A4J5	37	1	3	2	2	0	4	2	19	4	3	24	0	14
STAD_TCGA-BR-A4J6	1	0	1	0	1	0	1	0	4	4	6	18	2	1
STAD_TCGA-BR-A4J7	18	0	14	5	2	0	0	2	7	0	9	8	0	3
STAD_TCGA-BR-A4J8	33	1	12	11	0	3	0	13	0	0	4	20	10	8
STAD_TCGA-BR-A4J9	15	0	0	3	3	0	0	0	6	2	4	10	2	3
STAD_TCGA-BR-A4PD	3	0	8	6	0	0	8	9	29	11	16	17	9	77
STAD_TCGA-BR-A4PE	57	4	26	9	8	5	0	3	0	0	38	62	11	32
STAD_TCGA-BR-A4PF	20	5	12	2	6	0	0	1	11	7	10	35	6	4
STAD_TCGA-BR-A4QI	23	1	14	9	9	3	4	2	0	4	12	36	14	19
STAD_TCGA-BR-A4QL	727	21	320	114	141	84	0	79	57	224	106	49	5	25
STAD_TCGA-BR-A4QM	20	0	15	10	6	1	0	6	0	7	16	21	4	17
STAD_TCGA-CD-5798	19	3	15	9	1	1	11	0	6	3	11	27	5	9
STAD_TCGA-CD-5799	12	0	9	5	0	5	0	1	0	2	4	16	1	2
STAD_TCGA-CD-5800	30	0	24	17	2	0	9	0	39	2	26	19	32	3
STAD_TCGA-CD-5801	38	3	1	21	36	6	169	10	1	43	36	28	13	140
STAD_TCGA-CD-5802	14	1	0	3	11	1	1	3	4	0	10	2	14	0
STAD_TCGA-CD-5803	6	0	5	2	2	0	0	0	0	2	3	20	4	1
STAD_TCGA-CD-5804	23	0	8	5	0	0	2	1	21	6	9	7	7	0
STAD_TCGA-CD-5813	40	8	13	8	10	0	2	15	0	18	11	68	19	11
STAD_TCGA-CD-8524	51	3	16	9	8	0	0	1	20	7	19	40	2	14
STAD_TCGA-CD-8525	12	3	8	11	0	2	1	1	0	11	0	21	23	6
STAD_TCGA-CD-8526	9	1	11	4	0	0	0	0	7	2	6	15	1	1
STAD_TCGA-CD-8527	69	4	37	14	8	15	3	8	30	26	24	45	6	19
STAD_TCGA-CD-8528	53	3	3	8	8	3	0	0	0	16	12	26	0	3
STAD_TCGA-CD-8529	22	13	16	11	20	12	9	7	14	21	52	213	87	8
STAD_TCGA-CD-8530	21	4	7	3	0	4	1	5	0	0	2	18	14	36
STAD_TCGA-CD-8531	39	1	26	10	38	6	6	18	14	22	34	94	4	13
STAD_TCGA-CD-8532	13	1	2	4	0	2	0	9	0	0	5	7	5	2
STAD_TCGA-CD-8533	58	0	10	12	2	0	5	5	0	7	19	29	7	1
STAD_TCGA-CD-8534	18	1	10	1	0	0	3	1	11	1	9	7	10	0
STAD_TCGA-CD-8535	15	3	19	17	14	2	27	0	22	9	51	38	19	98
STAD_TCGA-CD-8536	328	14	137	42	112	80	0	63	35	105	24	17	0	6
STAD_TCGA-CD-A486	21	4	21	6	0	1	0	2	0	5	20	25	6	1
STAD_TCGA-CD-A487	20	4	7	9	11	0	11	0	14	5	26	20	21	67
STAD_TCGA-CD-A489	10	0	7	7	0	0	7	0	10	11	10	19	8	7
STAD_TCGA-CD-A48A	35	4	14	20	4	0	9	13	37	6	19	36	12	82
STAD_TCGA-CD-A48C	32	7	18	17	0	0	1	0	27	14	12	58	13	73
STAD_TCGA-CD-A4MG	560	18	425	91	429	300	10	244	82	419	0	0	0	20
STAD_TCGA-CD-A4MH	24	1	8	1	14	0	0	3	11	1	10	17	7	2
STAD_TCGA-CD-A4MI	267	10	138	59	200	99	7	64	41	158	4	45	0	19
STAD_TCGA-CD-A4MJ	208	0	93	22	72	65	0	76	54	85	6	27	0	12
STAD_TCGA-CG-4300	41	4	8	8	4	4	2	12	4	4	18	31	3	20
STAD_TCGA-CG-4301	13	3	1	0	4	0	3	1	0	4	9	15	11	0
STAD_TCGA-CG-4304	15	2	3	4	11	1	1	4	0	5	1	16	17	3
STAD_TCGA-CG-4305	335	10	161	49	156	110	0	95	107	197	25	31	3	32
STAD_TCGA-CG-4306	487	12	116	58	145	65	0	72	2	133	53	33	13	3
STAD_TCGA-CG-4436	52	0	7	8	0	3	10	8	0	0	12	35	11	74
STAD_TCGA-CG-4437	53	12	33	16	25	13	3	15	25	40	55	289	57	13
STAD_TCGA-CG-4438	32	2	3	5	14	2	3	5	6	12	3	54	27	3
STAD_TCGA-CG-4440	13	7	18	13	3	3	9	0	0	14	11	25	21	16
STAD_TCGA-CG-4441	32	3	4	14	9	4	0	4	0	2	19	15	1	28
STAD_TCGA-CG-4442	360	11	167	74	204	146	0	360	26	194	11	5	2	20
STAD_TCGA-CG-4443	8	1	6	0	5	2	2	6	0	3	13	51	19	1
STAD_TCGA-CG-4444	25	2	7	8	11	2	4	0	0	0	23	34	8	106
STAD_TCGA-CG-4449	7	3	17	9	2	0	1	10	6	3	17	15	15	6
STAD_TCGA-CG-4455	4	0	0	2	2	0	1	1	0	1	17	20	3	3
STAD_TCGA-CG-4460	1027	18	300	191	199	103	2	140	22	109	35	37	0	18
STAD_TCGA-CG-4462	33	3	6	8	2	0	5	2	0	1	6	15	3	13
STAD_TCGA-CG-4465	114	3	103	25	106	69	6	38	45	109	14	19	1	35
STAD_TCGA-CG-4466	32	4	8	9	6	5	21	5	0	0	12	36	16	94
STAD_TCGA-CG-4469	49	14	26	13	6	9	8	5	11	8	25	48	11	152
STAD_TCGA-CG-4474	39	1	9	9	8	4	5	4	0	4	2	14	8	0
STAD_TCGA-CG-4475	14	0	0	4	9	0	6	3	0	5	4	21	6	1
STAD_TCGA-CG-4476	25	5	3	4	10	5	0	8	11	0	6	43	23	3
STAD_TCGA-CG-4477	14	0	1	4	4	1	1	0	3	1	8	25	6	3
STAD_TCGA-CG-5716	7	1	0	3	0	0	0	4	1	0	0	7	0	1
STAD_TCGA-CG-5717	3	3	8	3	5	5	1	8	0	20	13	56	31	8
STAD_TCGA-CG-5718	11	1	9	6	0	0	1	0	16	7	24	22	8	2
STAD_TCGA-CG-5719	28	0	1	5	7	0	3	4	8	0	11	10	13	0
STAD_TCGA-CG-5720	20	0	5	3	0	0	1	1	15	9	11	25	9	4
STAD_TCGA-CG-5721	779	2	242	132	135	168	0	3153	128	90	79	0	0	56
STAD_TCGA-CG-5722	27	0	3	9	0	4	2	3	0	7	13	26	9	1
STAD_TCGA-CG-5723	475	8	334	86	260	43	14	257	179	172	0	12	0	33
STAD_TCGA-CG-5724	31	1	8	9	9	4	3	3	0	1	21	20	2	31
STAD_TCGA-CG-5725	5	0	3	5	0	1	3	0	10	0	7	14	0	2
STAD_TCGA-CG-5726	313	8	327	98	144	82	0	160	43	147	27	61	6	12
STAD_TCGA-CG-5727	46	7	12	20	3	6	4	5	0	8	15	54	17	6
STAD_TCGA-CG-5728	478	9	217	71	140	96	8	132	25	238	30	56	8	27
STAD_TCGA-CG-5730	44	6	18	15	10	0	2	9	1	3	35	26	33	0
STAD_TCGA-CG-5732	17	0	0	4	5	3	2	3	3	1	11	20	5	5
STAD_TCGA-CG-5733	298	12	146	72	185	73	4	62	58	207	47	7	0	22
STAD_TCGA-CG-5734	21	1	17	9	0	1	4	2	0	11	19	15	1	11
STAD_TCGA-D7-5577	21	3	6	9	7	0	13	1	15	0	26	27	4	12
STAD_TCGA-D7-5578	66	5	16	12	4	0	0	8	24	11	13	31	30	73
STAD_TCGA-D7-5579	14	4	10	13	4	11	15	3	0	14	7	33	16	30
STAD_TCGA-D7-6518	24	6	11	5	5	1	3	0	0	3	8	19	9	10
STAD_TCGA-D7-6519	10	0	0	6	2	4	1	5	0	0	7	26	5	1
STAD_TCGA-D7-6520	13	3	7	4	0	1	2	3	3	6	9	11	10	4
STAD_TCGA-D7-6521	21	0	8	15	5	0	0	0	5	1	10	11	12	0
STAD_TCGA-D7-6522	22	3	2	2	7	0	0	1	2	1	0	13	4	9
STAD_TCGA-D7-6524	41	4	4	14	5	0	2	6	8	0	4	36	0	0
STAD_TCGA-D7-6525	20	13	18	11	1	6	2	4	0	8	21	35	16	46
STAD_TCGA-D7-6526	26	4	12	11	3	0	9	0	33	15	21	57	22	55
STAD_TCGA-D7-6527	31	3	15	6	3	2	26	1	0	7	7	30	24	112
STAD_TCGA-D7-6528	17	8	28	12	6	4	42	7	0	13	41	54	36	154
STAD_TCGA-D7-6815	39	0	20	5	0	0	0	0	41	5	30	25	2	4
STAD_TCGA-D7-6817	21	0	7	1	7	0	0	4	15	3	5	32	1	9
STAD_TCGA-D7-6818	11	1	13	2	1	0	9	1	22	9	13	6	2	102
STAD_TCGA-D7-6820	21	0	2	3	9	0	5	3	0	9	13	34	20	2
STAD_TCGA-D7-6822	25	4	12	10	2	0	32	9	8	24	20	30	17	114
STAD_TCGA-D7-8570	30	1	10	6	5	0	0	0	3	4	20	57	13	5
STAD_TCGA-D7-8572	25	4	7	15	13	0	8	0	28	0	31	72	10	9
STAD_TCGA-D7-8573	25	0	7	7	3	0	1	2	8	13	11	18	3	7
STAD_TCGA-D7-8574	18	1	0	0	2	1	0	0	3	3	6	12	0	3
STAD_TCGA-D7-8575	13	3	2	5	3	0	0	1	0	3	11	14	2	0
STAD_TCGA-D7-8576	20	0	9	3	1	1	0	4	9	2	9	10	3	0
STAD_TCGA-D7-8578	19	0	12	4	0	0	1	0	1	5	14	11	0	0
STAD_TCGA-D7-8579	28	3	16	8	0	0	0	8	0	8	7	10	1	54
STAD_TCGA-D7-A4YT	21	6	16	12	14	14	7	9	0	15	33	162	43	12
STAD_TCGA-D7-A4YU	50	1	17	17	3	6	8	6	15	6	26	58	12	60
STAD_TCGA-D7-A4YV	366	9	167	57	122	72	0	32	16	80	22	36	1	20
STAD_TCGA-D7-A4YX	38	0	5	7	0	0	0	2	20	0	6	16	6	0
STAD_TCGA-D7-A4YY	120	5	76	25	63	36	6	19	27	46	30	35	0	62
STAD_TCGA-D7-A4Z0	23	4	17	4	4	0	18	0	0	0	2	0	3	291
STAD_TCGA-D7-A6ET	9	0	0	2	3	0	1	0	0	2	7	7	3	0
STAD_TCGA-D7-A6EV	51	1	16	12	0	15	0	8	0	8	22	34	12	25
STAD_TCGA-D7-A6EX	17	1	10	15	9	1	0	0	30	0	7	44	8	11
STAD_TCGA-D7-A6EY	354	6	227	37	77	66	12	184	83	323	0	92	0	100
STAD_TCGA-D7-A6EZ	16	0	20	10	11	7	1	11	5	18	21	130	43	21
STAD_TCGA-D7-A6F0	15	5	24	11	0	0	5	0	14	12	17	27	18	9
STAD_TCGA-D7-A6F2	30	0	0	4	7	1	6	4	0	1	0	32	4	1
STAD_TCGA-D7-A747	13	0	4	5	4	0	0	0	0	0	21	13	8	58
STAD_TCGA-D7-A748	9	1	8	4	0	0	3	0	8	5	4	4	0	5
STAD_TCGA-D7-A74A	41	2	3	12	0	0	0	0	24	0	16	23	71	3
STAD_TCGA-D7-A74B	9	2	0	3	0	2	1	2	0	7	10	1	2	3
STAD_TCGA-EQ-5647	15	1	6	9	0	1	3	7	7	0	9	28	16	8
STAD_TCGA-EQ-8122	35	2	20	14	16	0	6	2	25	4	36	34	22	12
STAD_TCGA-EQ-A4SO	8	1	9	5	13	0	0	7	11	14	7	93	30	7
STAD_TCGA-F1-6177	503	0	203	68	128	62	0	13	199	193	11	0	0	15
STAD_TCGA-F1-6874	280	12	106	52	134	117	0	58	53	73	60	29	0	17
STAD_TCGA-F1-6875	32	0	0	7	3	0	6	0	16	11	10	18	6	6
STAD_TCGA-F1-A448	224	3	95	26	83	42	2	44	0	125	0	11	1	12
STAD_TCGA-F1-A72C	17	1	8	1	0	0	0	2	1	0	10	13	2	6
STAD_TCGA-FP-7735	16	1	0	6	5	1	1	0	0	3	9	13	16	0
STAD_TCGA-FP-7829	48	20	24	13	5	1	4	0	44	13	39	70	2	23
STAD_TCGA-FP-7916	34	3	16	7	0	5	0	0	15	5	4	27	7	2
STAD_TCGA-FP-7998	16	3	8	6	1	3	0	5	0	0	10	15	10	4
STAD_TCGA-FP-8099	47	7	17	23	14	1	6	0	5	10	19	15	8	1
STAD_TCGA-FP-8209	0	0	1	0	0	0	0	0	0	0	0	0	0	0
STAD_TCGA-FP-8210	0	0	0	0	2	0	0	0	0	2	0	1	0	0
STAD_TCGA-FP-8211	2	5	6	2	10	2	0	4	0	7	6	55	12	5
STAD_TCGA-FP-8631	7	4	3	6	12	1	8	0	4	6	14	35	14	6
STAD_TCGA-FP-A4BE	676	11	207	80	143	165	0	91	24	203	9	0	0	32
STAD_TCGA-FP-A4BF	28	4	22	5	0	0	9	3	2	2	17	20	4	6
STAD_TCGA-FP-A8CX	21	0	3	10	0	8	0	8	0	1	13	33	6	11
STAD_TCGA-FP-A9TM	53	1	14	6	2	1	0	0	31	13	26	52	9	0
STAD_TCGA-HF-7131	10	0	0	1	5	0	5	4	2	0	11	19	36	22
STAD_TCGA-HF-7132	438	14	260	70	117	127	5	64	0	180	56	31	0	18
STAD_TCGA-HF-7133	23	0	9	2	6	3	0	1	2	2	17	16	6	2
STAD_TCGA-HF-7134	57	7	15	14	0	1	15	0	48	4	35	51	13	95
STAD_TCGA-HF-7136	15	0	15	5	0	2	2	1	11	0	1	36	4	4
STAD_TCGA-HF-A5NB	451	6	247	54	160	57	0	170	96	258	16	5	0	36
STAD_TCGA-HJ-7597	391	6	79	41	121	50	0	82	0	97	1	5	0	3
STAD_TCGA-HU-8238	26	0	14	14	0	0	0	0	33	4	13	34	17	47
STAD_TCGA-HU-8243	52	1	10	10	3	0	3	5	13	9	8	32	13	2
STAD_TCGA-HU-8244	76	0	0	9	4	0	1	0	19	4	15	24	5	8
STAD_TCGA-HU-8245	16	1	7	2	6	0	2	4	8	13	0	11	2	5
STAD_TCGA-HU-8249	47	4	21	11	3	6	11	0	6	10	20	24	11	1
STAD_TCGA-HU-8602	620	5	227	101	138	153	0	147	0	316	19	21	0	14
STAD_TCGA-HU-8604	52	11	26	19	4	1	2	0	27	5	25	43	3	40
STAD_TCGA-HU-8608	13	0	16	6	0	2	1	5	17	6	11	18	9	1
STAD_TCGA-HU-8610	14	3	12	8	2	0	2	0	0	2	4	10	5	7
STAD_TCGA-HU-A4G2	12	2	2	7	0	0	0	3	17	1	7	12	0	0
STAD_TCGA-HU-A4G3	35	1	7	10	9	1	7	0	0	12	21	14	1	8
STAD_TCGA-HU-A4G6	20	1	9	7	0	0	3	0	17	4	12	18	0	5
STAD_TCGA-HU-A4G8	558	7	216	78	182	65	8	200	32	193	46	21	5	10
STAD_TCGA-HU-A4G9	295	5	93	46	109	26	4	41	22	182	0	11	0	17
STAD_TCGA-HU-A4GC	54	1	22	14	4	2	8	6	0	4	10	21	6	18
STAD_TCGA-HU-A4GD	28	1	0	0	6	0	2	1	16	7	0	26	17	3
STAD_TCGA-HU-A4GF	25	1	24	10	4	3	10	7	0	9	12	36	7	21
STAD_TCGA-HU-A4GH	6	3	25	8	5	1	61	19	14	25	13	0	16	763
STAD_TCGA-HU-A4GJ	1	1	0	0	0	0	0	0	2	0	2	0	0	0
STAD_TCGA-HU-A4GN	386	7	203	62	158	122	0	74	25	157	44	41	0	20
STAD_TCGA-HU-A4GP	43	8	28	14	0	0	0	0	43	14	16	79	7	11
STAD_TCGA-HU-A4GQ	771	9	250	89	178	128	0	79	188	270	37	0	0	31
STAD_TCGA-HU-A4GT	378	8	206	46	139	106	0	157	90	329	0	0	0	27
STAD_TCGA-HU-A4GU	170	25	809	26	99	190	6	24	109	81	0	82	13	92
STAD_TCGA-HU-A4GX	506	12	160	78	189	105	0	115	5	134	19	5	0	1
STAD_TCGA-HU-A4GY	28	3	5	0	1	1	0	0	6	2	16	14	0	3
STAD_TCGA-HU-A4H0	55	7	5	7	12	1	5	12	13	11	35	45	3	5
STAD_TCGA-HU-A4H2	44	1	20	9	4	7	1	2	15	14	25	55	3	28
STAD_TCGA-HU-A4H3	270	15	130	37	135	91	0	61	4	133	46	33	0	28
STAD_TCGA-HU-A4H4	110	5	73	13	42	55	4	195	46	102	2	48	6	66
STAD_TCGA-HU-A4H5	16	5	12	8	24	1	1	0	34	20	27	158	12	10
