Samples	SBS96A	SBS96B	SBS96C
EXO1_1_multinomial_train3.24	7.71E-27	2.60E-02	8.37E-27
EXO1_1_multinomial_train3.25	8.58E-27	2.08E-02	8.94E-27
EXO1_1_multinomial_train3.26	8.15E-27	2.42E-02	8.56E-27
EXO1_1_multinomial_train3.27	8.23E-27	2.33E-02	8.67E-27
EXO1_1_multinomial_train3.28	8.04E-27	2.47E-02	8.48E-27
EXO1_1_multinomial_train3.29	8.44E-27	2.19E-02	8.84E-27
EXO1_1_multinomial_train3.30	7.79E-27	2.61E-02	8.35E-27
EXO1_1_multinomial_train3.31	7.91E-27	2.54E-02	8.44E-27
EXO1_1_multinomial_train3.32	8.10E-27	2.41E-02	8.61E-27
EXO1_1_multinomial_train3.33	7.97E-27	2.52E-02	8.45E-27
EXO1_1_multinomial_train3.34	8.06E-27	2.48E-02	8.48E-27
EXO1_1_multinomial_train3.35	8.21E-27	2.36E-02	8.66E-27
EXO1_1_multinomial_train3.36	8.14E-27	2.38E-02	8.60E-27
EXO1_1_multinomial_train3.37	8.28E-27	2.26E-02	8.79E-27
EXO1_1_multinomial_train3.38	7.99E-27	2.51E-02	8.49E-27
EXO1_1_multinomial_train3.39	7.74E-27	2.64E-02	8.33E-27
EXO1_1_multinomial_train3.40	8.15E-27	2.37E-02	8.64E-27
EXO1_1_multinomial_train3.41	8.28E-27	2.32E-02	8.72E-27
EXO1_1_multinomial_train3.42	8.30E-27	2.28E-02	8.75E-27
EXO1_1_multinomial_train3.43	8.03E-27	2.41E-02	8.60E-27
EXO1_1_multinomial_train3.44	7.81E-27	2.62E-02	8.32E-27
EXO1_1_multinomial_train3.45	8.33E-27	2.33E-02	8.65E-27
EXO1_1_multinomial_train3.46	8.00E-27	2.47E-02	8.48E-27
EXO1_1_multinomial_train3.47	7.70E-27	2.65E-02	8.30E-27
EXO1_1_multinomial_train3.48	7.73E-27	2.56E-02	8.41E-27
EXO1_1_multinomial_train3.49	8.23E-27	2.31E-02	8.72E-27
EXO1_1_multinomial_train3.50	8.26E-27	2.38E-02	8.58E-27
EXO1_1_multinomial_train3.51	7.64E-27	2.68E-02	8.27E-27
EXO1_1_multinomial_train3.52	7.81E-27	2.64E-02	8.31E-27
EXO1_1_multinomial_train3.53	8.07E-27	2.44E-02	8.49E-27
EXO1_1_multinomial_train3.54	7.89E-27	2.55E-02	8.39E-27
EXO1_1_multinomial_train3.55	7.68E-27	2.70E-02	8.22E-27
EXO1_1_multinomial_train3.56	7.91E-27	2.58E-02	8.36E-27
EXO1_1_multinomial_train3.57	7.78E-27	2.68E-02	8.19E-27
EXO1_1_multinomial_train3.58	8.11E-27	2.37E-02	8.63E-27
EXO1_1_multinomial_train3.59	8.02E-27	2.40E-02	8.60E-27
EXO1_1_multinomial_train3.60	8.58E-27	2.07E-02	9.00E-27
EXO1_1_multinomial_train3.61	7.85E-27	2.55E-02	8.47E-27
EXO1_1_multinomial_train3.62	7.75E-27	2.59E-02	8.37E-27
EXO1_1_multinomial_train3.63	8.08E-27	2.44E-02	8.56E-27
EXO1_1_multinomial_train3.64	8.11E-27	2.45E-02	8.54E-27
EXO1_1_multinomial_train3.65	7.79E-27	2.55E-02	8.46E-27
EXO1_1_multinomial_train3.66	8.10E-27	2.46E-02	8.55E-27
EXO1_1_multinomial_train3.67	7.80E-27	2.58E-02	8.37E-27
EXO1_1_multinomial_train3.68	8.07E-27	2.47E-02	8.47E-27
EXO1_1_multinomial_train3.69	8.05E-27	2.41E-02	8.58E-27
EXO1_1_multinomial_train3.70	8.27E-27	2.29E-02	8.74E-27
EXO1_1_multinomial_train3.71	7.79E-27	2.70E-02	8.19E-27
EXO1_1_multinomial_train3.72	7.61E-27	2.73E-02	8.18E-27
EXO1_1_multinomial_train3.73	8.04E-27	2.41E-02	8.62E-27
EXO1_1_multinomial_train3.74	8.33E-27	2.24E-02	8.85E-27
EXO1_1_multinomial_train3.75	8.00E-27	2.46E-02	8.50E-27
EXO1_1_multinomial_train3.76	7.94E-27	2.53E-02	8.43E-27
EXO1_1_multinomial_train3.77	8.17E-27	2.39E-02	8.67E-27
EXO1_1_multinomial_train3.78	7.95E-27	2.50E-02	8.46E-27
EXO1_1_multinomial_train3.79	8.31E-27	2.27E-02	8.76E-27
EXO1_1_multinomial_train3.80	8.22E-27	2.31E-02	8.68E-27
EXO1_1_multinomial_train3.81	8.02E-27	2.47E-02	8.52E-27
EXO1_1_multinomial_train3.82	7.97E-27	2.48E-02	8.48E-27
EXO1_1_multinomial_train3.83	8.21E-27	2.39E-02	8.63E-27
EXO1_1_multinomial_train3.84	8.32E-27	2.23E-02	8.80E-27
EXO1_1_multinomial_train3.85	8.11E-27	2.46E-02	8.52E-27
EXO1_1_multinomial_train3.86	8.05E-27	2.47E-02	8.53E-27
EXO1_1_multinomial_train3.87	7.89E-27	2.54E-02	8.44E-27
EXO1_1_multinomial_train3.88	8.03E-27	2.47E-02	8.51E-27
EXO1_1_multinomial_train3.89	7.91E-27	2.54E-02	8.42E-27
EXO1_1_multinomial_train3.90	7.80E-27	2.55E-02	8.44E-27
EXO1_1_multinomial_train3.91	7.93E-27	2.52E-02	8.44E-27
EXO1_1_multinomial_train3.92	8.65E-27	2.03E-02	9.01E-27
EXO1_1_multinomial_train3.93	8.25E-27	2.32E-02	8.70E-27
EXO1_1_multinomial_train3.94	7.63E-27	2.67E-02	8.22E-27
EXO1_1_multinomial_train3.95	7.89E-27	2.54E-02	8.45E-27
EXO1_1_multinomial_train3.96	7.63E-27	2.70E-02	8.22E-27
EXO1_1_multinomial_train3.97	8.20E-27	2.31E-02	8.74E-27
EXO1_1_multinomial_train3.98	7.75E-27	2.62E-02	8.35E-27
OGG1_2_multinomial_train3	3.05E-02	9.80E-02	4.77E-01
OGG1_2_multinomial_train3.1	3.07E-02	9.80E-02	4.76E-01
OGG1_2_multinomial_train3.2	3.46E-02	9.42E-02	4.75E-01
OGG1_2_multinomial_train3.3	2.97E-02	4.18E-01	4.89E-01
OGG1_2_multinomial_train3.4	3.35E-02	9.70E-02	4.74E-01
OGG1_2_multinomial_train3.5	3.05E-02	9.82E-02	4.77E-01
OGG1_2_multinomial_train3.6	3.54E-02	9.21E-02	4.72E-01
OGG1_2_multinomial_train3.7	3.18E-02	1.03E-01	4.80E-01
OGG1_2_multinomial_train3.8	2.76E-02	4.23E-01	4.93E-01
OGG1_2_multinomial_train3.9	2.77E-02	4.23E-01	4.93E-01
OGG1_2_multinomial_train3.10	3.24E-02	9.82E-02	4.76E-01
OGG1_2_multinomial_train3.11	3.44E-02	9.70E-02	4.75E-01
OGG1_2_multinomial_train3.12	3.74E-02	9.80E-02	4.58E-01
OGG1_2_multinomial_train3.13	3.33E-02	9.84E-02	4.77E-01
OGG1_2_multinomial_train3.14	2.98E-02	9.76E-02	4.77E-01
OGG1_2_multinomial_train3.15	3.16E-02	1.01E-01	4.78E-01
OGG1_2_multinomial_train3.16	3.13E-02	9.93E-02	4.77E-01
OGG1_2_multinomial_train3.17	2.97E-02	1.01E-01	4.78E-01
OGG1_2_multinomial_train3.18	3.45E-02	9.43E-02	4.75E-01
OGG1_2_multinomial_train3.19	3.03E-02	1.02E-01	4.79E-01
OGG1_2_multinomial_train3.20	3.52E-02	9.59E-02	4.75E-01
OGG1_2_multinomial_train3.21	3.54E-02	9.67E-02	4.74E-01
OGG1_2_multinomial_train3.22	3.45E-02	9.74E-02	4.77E-01
OGG1_2_multinomial_train3.23	3.59E-02	9.52E-02	4.76E-01
OGG1_2_multinomial_train3.24	3.50E-02	9.43E-02	4.75E-01
OGG1_2_multinomial_train3.25	3.22E-02	9.49E-02	4.75E-01
OGG1_2_multinomial_train3.26	3.20E-02	1.00E-01	4.78E-01
OGG1_2_multinomial_train3.27	3.42E-02	9.43E-02	4.75E-01
OGG1_2_multinomial_train3.28	2.83E-02	4.21E-01	4.91E-01
OGG1_2_multinomial_train3.29	3.01E-02	4.18E-01	4.89E-01
OGG1_2_multinomial_train3.30	3.07E-02	1.02E-01	4.79E-01
OGG1_2_multinomial_train3.31	3.15E-02	1.02E-01	4.79E-01
OGG1_2_multinomial_train3.32	3.58E-02	7.35E-02	4.77E-01
OGG1_2_multinomial_train3.33	3.28E-02	9.31E-02	4.74E-01
OGG1_2_multinomial_train3.34	3.59E-02	9.60E-02	4.76E-01
OGG1_2_multinomial_train3.35	3.26E-02	1.01E-01	4.79E-01
OGG1_2_multinomial_train3.36	3.19E-02	1.03E-01	4.79E-01
OGG1_2_multinomial_train3.37	2.78E-02	4.22E-01	4.92E-01
OGG1_2_multinomial_train3.38	2.92E-02	4.18E-01	4.90E-01
OGG1_2_multinomial_train3.39	3.09E-02	9.76E-02	4.76E-01
OGG1_2_multinomial_train3.40	3.20E-02	9.12E-02	4.72E-01
OGG1_2_multinomial_train3.41	3.28E-02	9.51E-02	4.75E-01
OGG1_2_multinomial_train3.42	3.18E-02	1.00E-01	4.79E-01
OGG1_2_multinomial_train3.43	3.49E-02	1.02E-01	4.78E-01
OGG1_2_multinomial_train3.44	3.26E-02	1.01E-01	4.77E-01
OGG1_2_multinomial_train3.45	2.96E-02	4.15E-01	4.90E-01
OGG1_2_multinomial_train3.46	2.99E-02	9.80E-02	4.76E-01
OGG1_2_multinomial_train3.47	3.80E-02	9.43E-02	4.74E-01
OGG1_2_multinomial_train3.48	3.00E-02	4.15E-01	4.87E-01
OGG1_2_multinomial_train3.49	3.08E-02	9.62E-02	4.76E-01
OGG1_2_multinomial_train3.50	3.22E-02	1.00E-01	4.79E-01
OGG1_2_multinomial_train3.51	3.11E-02	4.16E-01	4.89E-01
OGG1_2_multinomial_train3.52	2.98E-02	1.00E-01	4.77E-01
OGG1_2_multinomial_train3.53	3.49E-02	9.92E-02	4.76E-01
OGG1_2_multinomial_train3.54	3.19E-02	1.01E-01	4.78E-01
OGG1_2_multinomial_train3.55	3.44E-02	9.22E-02	4.73E-01
OGG1_2_multinomial_train3.56	2.99E-02	4.18E-01	4.87E-01
OGG1_2_multinomial_train3.57	3.03E-02	9.62E-02	4.76E-01
OGG1_2_multinomial_train3.58	3.26E-02	9.69E-02	4.75E-01
OGG1_2_multinomial_train3.59	3.77E-02	9.22E-02	4.72E-01
OGG1_2_multinomial_train3.60	2.99E-02	4.15E-01	4.88E-01
OGG1_2_multinomial_train3.61	2.99E-02	4.17E-01	4.88E-01
OGG1_2_multinomial_train3.62	3.06E-02	9.84E-02	4.77E-01
OGG1_2_multinomial_train3.63	3.21E-02	9.83E-02	4.78E-01
OGG1_2_multinomial_train3.64	2.98E-02	1.05E-01	4.82E-01
OGG1_2_multinomial_train3.65	2.98E-02	9.85E-02	4.77E-01
OGG1_2_multinomial_train3.66	3.48E-02	9.86E-02	4.77E-01
OGG1_2_multinomial_train3.67	3.45E-02	9.81E-02	4.76E-01
OGG1_2_multinomial_train3.68	3.10E-02	9.51E-02	4.73E-01
OGG1_2_multinomial_train3.69	3.21E-02	9.65E-02	4.75E-01
OGG1_2_multinomial_train3.70	3.01E-02	1.05E-01	4.81E-01
OGG1_2_multinomial_train3.71	3.34E-02	9.73E-02	4.75E-01
OGG1_2_multinomial_train3.72	3.00E-02	1.00E-01	4.77E-01
OGG1_2_multinomial_train3.73	2.91E-02	1.03E-01	4.79E-01
OGG1_2_multinomial_train3.74	3.05E-02	9.63E-02	4.76E-01
OGG1_2_multinomial_train3.75	2.82E-02	1.04E-01	4.80E-01
OGG1_2_multinomial_train3.76	3.20E-02	9.96E-02	4.77E-01
OGG1_2_multinomial_train3.77	3.14E-02	1.02E-01	4.79E-01
OGG1_2_multinomial_train3.78	3.53E-02	1.00E-01	4.78E-01
OGG1_2_multinomial_train3.79	2.87E-02	4.15E-01	4.85E-01
OGG1_2_multinomial_train3.80	2.85E-02	4.17E-01	4.88E-01
OGG1_2_multinomial_train3.81	3.05E-02	9.89E-02	4.77E-01
OGG1_2_multinomial_train3.82	3.33E-02	9.38E-02	4.75E-01
OGG1_2_multinomial_train3.83	3.40E-02	9.84E-02	4.76E-01
OGG1_2_multinomial_train3.84	3.34E-02	9.73E-02	4.76E-01
OGG1_2_multinomial_train3.85	3.33E-02	1.01E-01	4.78E-01
OGG1_2_multinomial_train3.86	2.91E-02	1.01E-01	4.78E-01
OGG1_2_multinomial_train3.87	3.17E-02	1.05E-01	4.82E-01
OGG1_2_multinomial_train3.88	3.73E-02	1.02E-01	4.79E-01
OGG1_2_multinomial_train3.89	2.82E-02	4.19E-01	4.89E-01
OGG1_2_multinomial_train3.90	3.26E-02	9.91E-02	4.76E-01
OGG1_2_multinomial_train3.91	2.95E-02	1.02E-01	4.78E-01
OGG1_2_multinomial_train3.92	3.66E-02	9.52E-02	4.75E-01
OGG1_2_multinomial_train3.93	3.23E-02	9.81E-02	4.76E-01
OGG1_2_multinomial_train3.94	3.35E-02	9.74E-02	4.76E-01
OGG1_2_multinomial_train3.95	3.18E-02	4.14E-01	4.88E-01
OGG1_2_multinomial_train3.96	3.30E-02	9.64E-02	4.76E-01
OGG1_2_multinomial_train3.97	3.39E-02	9.90E-02	4.77E-01
OGG1_2_multinomial_train3.98	2.86E-02	1.00E-01	4.77E-01
RNF168_2_multinomial_train3	1.65E-02	7.97E-02	1.72E-01
RNF168_2_multinomial_train3.1	2.04E-02	7.67E-02	2.22E-01
RNF168_2_multinomial_train3.2	1.37E-02	7.89E-02	1.77E-01
RNF168_2_multinomial_train3.3	1.59E-02	8.16E-02	1.54E-01
RNF168_2_multinomial_train3.4	7.11E-02	8.22E-02	1.55E-01
RNF168_2_multinomial_train3.5	1.56E-02	7.94E-02	1.77E-01
RNF168_2_multinomial_train3.6	1.52E-02	8.28E-02	1.59E-01
RNF168_2_multinomial_train3.7	7.46E-02	7.85E-02	1.56E-01
RNF168_2_multinomial_train3.8	1.79E-02	7.91E-02	1.83E-01
RNF168_2_multinomial_train3.9	1.67E-02	7.97E-02	1.70E-01
RNF168_2_multinomial_train3.10	1.64E-02	7.77E-02	2.04E-01
RNF168_2_multinomial_train3.11	2.34E-02	8.27E-02	1.58E-01
RNF168_2_multinomial_train3.12	7.42E-02	7.74E-02	1.48E-01
RNF168_2_multinomial_train3.13	7.60E-02	8.03E-02	1.66E-01
RNF168_2_multinomial_train3.14	1.67E-02	7.84E-02	2.04E-01
RNF168_2_multinomial_train3.15	2.28E-02	8.01E-02	1.93E-01
RNF168_2_multinomial_train3.16	1.74E-02	7.76E-02	1.71E-01
RNF168_2_multinomial_train3.17	5.66E-02	8.10E-02	1.16E-01
RNF168_2_multinomial_train3.18	1.19E-02	8.09E-02	1.61E-01
RNF168_2_multinomial_train3.19	1.73E-02	8.07E-02	1.74E-01
RNF168_2_multinomial_train3.20	7.69E-02	7.97E-02	1.62E-01
RNF168_2_multinomial_train3.21	1.77E-02	8.45E-02	1.45E-01
RNF168_2_multinomial_train3.22	1.27E-02	8.01E-02	1.91E-01
RNF168_2_multinomial_train3.23	6.57E-02	8.10E-02	1.39E-01
RNF168_2_multinomial_train3.24	1.76E-02	7.91E-02	1.52E-01
RNF168_2_multinomial_train3.25	1.83E-02	7.90E-02	2.04E-01
RNF168_2_multinomial_train3.26	1.89E-02	8.09E-02	1.42E-01
RNF168_2_multinomial_train3.27	1.50E-02	7.99E-02	1.57E-01
RNF168_2_multinomial_train3.28	1.77E-02	7.95E-02	2.05E-01
RNF168_2_multinomial_train3.29	1.72E-02	7.73E-02	1.58E-01
RNF168_2_multinomial_train3.30	1.79E-02	8.37E-02	1.45E-01
RNF168_2_multinomial_train3.31	6.30E-02	7.74E-02	1.21E-01
RNF168_2_multinomial_train3.32	1.34E-02	7.87E-02	1.80E-01
RNF168_2_multinomial_train3.33	1.64E-02	7.92E-02	1.72E-01
RNF168_2_multinomial_train3.34	6.35E-02	8.12E-02	1.21E-01
RNF168_2_multinomial_train3.35	1.61E-02	7.82E-02	1.65E-01
RNF168_2_multinomial_train3.36	7.38E-02	7.90E-02	1.50E-01
RNF168_2_multinomial_train3.37	1.27E-02	7.88E-02	2.06E-01
RNF168_2_multinomial_train3.38	1.81E-02	8.24E-02	1.45E-01
RNF168_2_multinomial_train3.39	1.48E-02	8.03E-02	1.61E-01
RNF168_2_multinomial_train3.40	1.78E-02	7.88E-02	1.78E-01
RNF168_2_multinomial_train3.41	2.13E-02	7.78E-02	2.14E-01
RNF168_2_multinomial_train3.42	1.47E-02	8.38E-02	1.75E-01
RNF168_2_multinomial_train3.43	1.46E-02	8.10E-02	1.75E-01
RNF168_2_multinomial_train3.44	1.14E-16	7.96E-02	2.05E-01
RNF168_2_multinomial_train3.45	1.49E-02	7.84E-02	1.63E-01
RNF168_2_multinomial_train3.46	1.67E-02	8.28E-02	1.56E-01
RNF168_2_multinomial_train3.47	2.00E-02	8.21E-02	1.40E-01
RNF168_2_multinomial_train3.48	1.55E-02	8.23E-02	1.60E-01
RNF168_2_multinomial_train3.49	1.95E-02	8.07E-02	2.01E-01
RNF168_2_multinomial_train3.50	1.72E-02	8.08E-02	1.80E-01
RNF168_2_multinomial_train3.51	1.80E-02	8.21E-02	1.47E-01
RNF168_2_multinomial_train3.52	1.83E-02	7.81E-02	1.94E-01
RNF168_2_multinomial_train3.53	1.38E-02	8.03E-02	1.78E-01
RNF168_2_multinomial_train3.54	6.69E-02	7.89E-02	1.53E-01
RNF168_2_multinomial_train3.55	1.60E-02	7.75E-02	2.01E-01
RNF168_2_multinomial_train3.56	1.28E-02	8.04E-02	1.69E-01
RNF168_2_multinomial_train3.57	1.56E-02	7.95E-02	1.81E-01
RNF168_2_multinomial_train3.58	1.52E-02	8.17E-02	1.84E-01
RNF168_2_multinomial_train3.59	7.74E-02	7.73E-02	1.64E-01
RNF168_2_multinomial_train3.60	8.02E-02	7.86E-02	1.82E-01
RNF168_2_multinomial_train3.61	1.60E-02	7.88E-02	1.71E-01
RNF168_2_multinomial_train3.62	7.50E-02	8.05E-02	1.40E-01
RNF168_2_multinomial_train3.63	1.76E-02	7.90E-02	1.63E-01
RNF168_2_multinomial_train3.64	1.54E-02	8.07E-02	1.67E-01
RNF168_2_multinomial_train3.65	7.75E-02	8.20E-02	1.46E-01
RNF168_2_multinomial_train3.66	1.82E-02	8.37E-02	1.46E-01
RNF168_2_multinomial_train3.67	1.81E-02	8.29E-02	1.45E-01
RNF168_2_multinomial_train3.68	1.53E-02	7.90E-02	1.94E-01
RNF168_2_multinomial_train3.69	1.26E-02	7.78E-02	1.56E-01
RNF168_2_multinomial_train3.70	7.91E-02	8.03E-02	1.47E-01
RNF168_2_multinomial_train3.71	1.39E-02	7.87E-02	1.84E-01
RNF168_2_multinomial_train3.72	1.52E-02	7.84E-02	1.73E-01
RNF168_2_multinomial_train3.73	1.53E-02	8.04E-02	1.64E-01
RNF168_2_multinomial_train3.74	7.53E-02	8.09E-02	1.43E-01
RNF168_2_multinomial_train3.75	7.42E-02	7.72E-02	1.71E-01
RNF168_2_multinomial_train3.76	1.39E-02	8.25E-02	1.91E-01
RNF168_2_multinomial_train3.77	1.48E-02	7.89E-02	2.01E-01
RNF168_2_multinomial_train3.78	7.18E-02	8.05E-02	1.37E-01
RNF168_2_multinomial_train3.79	2.40E-09	7.91E-02	2.08E-01
RNF168_2_multinomial_train3.80	1.82E-02	7.96E-02	1.79E-01
RNF168_2_multinomial_train3.81	1.53E-02	8.07E-02	1.50E-01
RNF168_2_multinomial_train3.82	1.41E-02	8.13E-02	1.73E-01
RNF168_2_multinomial_train3.83	1.95E-02	7.89E-02	1.52E-01
RNF168_2_multinomial_train3.84	1.47E-02	8.08E-02	1.55E-01
RNF168_2_multinomial_train3.85	1.63E-02	7.89E-02	2.02E-01
RNF168_2_multinomial_train3.86	6.81E-02	7.94E-02	1.30E-01
RNF168_2_multinomial_train3.87	1.65E-02	7.65E-02	2.24E-01
RNF168_2_multinomial_train3.88	6.48E-02	8.49E-02	1.31E-01
RNF168_2_multinomial_train3.89	2.48E-02	7.98E-02	2.10E-01
RNF168_2_multinomial_train3.90	1.86E-02	8.37E-02	1.79E-01
RNF168_2_multinomial_train3.91	1.15E-02	7.89E-02	1.83E-01
RNF168_2_multinomial_train3.92	1.73E-02	8.15E-02	1.54E-01
RNF168_2_multinomial_train3.93	7.00E-02	8.39E-02	1.36E-01
RNF168_2_multinomial_train3.94	1.80E-02	8.10E-02	1.77E-01
RNF168_2_multinomial_train3.95	2.26E-02	7.95E-02	1.95E-01
RNF168_2_multinomial_train3.96	2.42E-02	8.07E-02	1.44E-01
RNF168_2_multinomial_train3.97	7.61E-02	8.07E-02	1.41E-01
RNF168_2_multinomial_train3.98	1.51E-02	8.23E-02	1.65E-01
UNG_2_multinomial_train3	1.55E-01	1.44E-01	4.51E-03
UNG_2_multinomial_train3.1	1.53E-01	1.40E-01	8.73E-03
UNG_2_multinomial_train3.2	1.54E-01	1.41E-01	7.60E-03
UNG_2_multinomial_train3.3	1.58E-01	1.38E-01	5.10E-03
UNG_2_multinomial_train3.4	1.56E-01	1.38E-01	8.83E-03
UNG_2_multinomial_train3.5	1.56E-01	1.42E-01	7.65E-03
UNG_2_multinomial_train3.6	1.62E-01	1.42E-01	5.25E-03
UNG_2_multinomial_train3.7	1.69E-01	1.52E-01	1.32E-26
UNG_2_multinomial_train3.8	1.60E-01	1.41E-01	9.32E-03
UNG_2_multinomial_train3.9	1.53E-01	1.34E-01	5.31E-03
UNG_2_multinomial_train3.10	1.65E-01	1.40E-01	1.36E-02
UNG_2_multinomial_train3.11	1.55E-01	1.42E-01	1.32E-26
UNG_2_multinomial_train3.12	1.66E-01	1.42E-01	1.37E-02
UNG_2_multinomial_train3.13	1.52E-01	1.39E-01	7.21E-03
UNG_2_multinomial_train3.14	1.52E-01	1.45E-01	3.98E-03
UNG_2_multinomial_train3.15	1.64E-01	1.48E-01	1.32E-26
UNG_2_multinomial_train3.16	1.59E-01	1.39E-01	4.06E-03
UNG_2_multinomial_train3.17	1.59E-01	1.42E-01	8.46E-03
UNG_2_multinomial_train3.18	1.53E-01	1.39E-01	3.61E-03
UNG_2_multinomial_train3.19	1.59E-01	1.37E-01	7.11E-03
UNG_2_multinomial_train3.20	1.62E-01	1.42E-01	1.32E-26
UNG_2_multinomial_train3.21	1.55E-01	1.37E-01	1.08E-02
UNG_2_multinomial_train3.22	1.64E-01	1.42E-01	4.35E-03
UNG_2_multinomial_train3.23	1.61E-01	1.43E-01	5.13E-03
UNG_2_multinomial_train3.24	1.64E-01	1.44E-01	5.39E-03
UNG_2_multinomial_train3.25	1.52E-01	1.51E-01	1.74E-03
UNG_2_multinomial_train3.26	1.61E-01	1.41E-01	1.53E-02
UNG_2_multinomial_train3.27	1.54E-01	1.39E-01	1.12E-02
UNG_2_multinomial_train3.28	1.60E-01	1.38E-01	6.69E-03
UNG_2_multinomial_train3.29	1.59E-01	1.37E-01	1.18E-02
UNG_2_multinomial_train3.30	1.60E-01	1.51E-01	4.45E-11
UNG_2_multinomial_train3.31	1.61E-01	1.44E-01	8.68E-03
UNG_2_multinomial_train3.32	1.62E-01	1.34E-01	6.70E-03
UNG_2_multinomial_train3.33	1.57E-01	1.36E-01	1.27E-02
UNG_2_multinomial_train3.34	1.68E-01	1.44E-01	7.57E-04
UNG_2_multinomial_train3.35	1.55E-01	1.32E-01	5.53E-03
UNG_2_multinomial_train3.36	1.65E-01	1.45E-01	2.84E-21
UNG_2_multinomial_train3.37	1.59E-01	1.46E-01	9.69E-05
UNG_2_multinomial_train3.38	1.65E-01	1.52E-01	1.32E-26
UNG_2_multinomial_train3.39	1.58E-01	1.39E-01	7.83E-03
UNG_2_multinomial_train3.40	1.61E-01	1.44E-01	4.03E-03
UNG_2_multinomial_train3.41	1.64E-01	1.46E-01	3.52E-03
UNG_2_multinomial_train3.42	1.66E-01	1.45E-01	7.32E-23
UNG_2_multinomial_train3.43	1.65E-01	1.48E-01	1.30E-26
UNG_2_multinomial_train3.44	1.56E-01	1.44E-01	1.32E-26
UNG_2_multinomial_train3.45	1.62E-01	1.45E-01	7.44E-03
UNG_2_multinomial_train3.46	1.51E-01	1.37E-01	1.18E-02
UNG_2_multinomial_train3.47	1.54E-01	1.53E-01	1.36E-06
UNG_2_multinomial_train3.48	1.61E-01	1.48E-01	2.31E-14
UNG_2_multinomial_train3.49	1.56E-01	1.38E-01	1.13E-02
UNG_2_multinomial_train3.50	1.55E-01	1.36E-01	6.33E-03
UNG_2_multinomial_train3.51	1.58E-01	1.46E-01	5.34E-03
UNG_2_multinomial_train3.52	1.66E-01	1.48E-01	4.23E-03
UNG_2_multinomial_train3.53	1.54E-01	1.46E-01	5.90E-03
UNG_2_multinomial_train3.54	1.60E-01	1.47E-01	3.33E-15
UNG_2_multinomial_train3.55	1.54E-01	1.39E-01	7.86E-03
UNG_2_multinomial_train3.56	1.69E-01	1.50E-01	1.32E-26
UNG_2_multinomial_train3.57	1.63E-01	1.43E-01	6.66E-03
UNG_2_multinomial_train3.58	1.54E-01	1.43E-01	6.71E-03
UNG_2_multinomial_train3.59	1.57E-01	1.44E-01	2.83E-03
UNG_2_multinomial_train3.60	1.57E-01	1.42E-01	6.94E-03
UNG_2_multinomial_train3.61	1.61E-01	1.41E-01	4.55E-07
UNG_2_multinomial_train3.62	1.59E-01	1.37E-01	1.45E-02
UNG_2_multinomial_train3.63	1.59E-01	1.50E-01	1.32E-26
UNG_2_multinomial_train3.64	1.56E-01	1.40E-01	7.62E-03
UNG_2_multinomial_train3.65	1.64E-01	1.37E-01	4.25E-04
UNG_2_multinomial_train3.66	1.58E-01	1.41E-01	6.18E-03
UNG_2_multinomial_train3.67	1.56E-01	1.52E-01	1.32E-26
UNG_2_multinomial_train3.68	1.62E-01	1.41E-01	6.04E-03
UNG_2_multinomial_train3.69	1.58E-01	1.42E-01	4.54E-03
UNG_2_multinomial_train3.70	1.55E-01	1.38E-01	8.10E-03
UNG_2_multinomial_train3.71	1.54E-01	1.42E-01	6.92E-03
UNG_2_multinomial_train3.72	1.53E-01	1.63E-01	1.33E-26
UNG_2_multinomial_train3.73	1.61E-01	1.43E-01	4.89E-03
UNG_2_multinomial_train3.74	1.45E-01	1.34E-01	7.91E-03
UNG_2_multinomial_train3.75	1.67E-01	1.44E-01	3.18E-03
UNG_2_multinomial_train3.76	1.55E-01	1.42E-01	7.72E-03
UNG_2_multinomial_train3.77	1.53E-01	1.39E-01	6.93E-03
UNG_2_multinomial_train3.78	1.63E-01	1.43E-01	5.37E-14
UNG_2_multinomial_train3.79	1.56E-01	1.48E-01	4.02E-03
UNG_2_multinomial_train3.80	1.63E-01	1.49E-01	1.32E-26
UNG_2_multinomial_train3.81	1.63E-01	1.47E-01	5.35E-07
UNG_2_multinomial_train3.82	1.53E-01	1.37E-01	5.32E-03
UNG_2_multinomial_train3.83	1.65E-01	1.49E-01	1.32E-26
UNG_2_multinomial_train3.84	1.60E-01	1.42E-01	6.82E-03
UNG_2_multinomial_train3.85	1.56E-01	1.41E-01	6.55E-03
UNG_2_multinomial_train3.86	1.52E-01	1.48E-01	3.12E-03
UNG_2_multinomial_train3.87	1.62E-01	1.41E-01	8.28E-03
UNG_2_multinomial_train3.88	1.66E-01	1.47E-01	7.78E-11
UNG_2_multinomial_train3.89	1.59E-01	1.47E-01	3.09E-03
UNG_2_multinomial_train3.90	1.57E-01	1.43E-01	7.42E-03
UNG_2_multinomial_train3.91	1.62E-01	1.39E-01	9.69E-03
UNG_2_multinomial_train3.92	1.62E-01	1.41E-01	1.30E-26
UNG_2_multinomial_train3.93	1.64E-01	1.50E-01	4.30E-13
UNG_2_multinomial_train3.94	1.63E-01	1.44E-01	7.07E-03
UNG_2_multinomial_train3.95	1.59E-01	1.42E-01	4.29E-03
UNG_2_multinomial_train3.96	1.55E-01	1.41E-01	7.95E-03
