Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T	SBS96U	SBS96V	SBS96W
UCEC_TCGA-A5-A0VP	2	359	179	416	486	110	95	0	179	98	110	49	20	0	12	20	0	14	26	0	6	5	0
UCEC_TCGA-A5-A0VQ	4	55	15	60	53	33	26	5	104	3	32	4	13	0	0	6	3	0	17	1	5	8	3
UCEC_TCGA-A5-A1OF	1555	1929	620	1483	834	1549	2634	323	1055	843	402	769	845	2257	0	475	532	380	0	0	0	0	0
UCEC_TCGA-A5-A1OG	1	3	1	0	6	6	0	0	1	2	4	0	0	1	4	5	2	0	6	2	3	0	0
UCEC_TCGA-A5-A1OH	0	1	8	16	15	3	2	0	1	1	7	11	11	0	33	20	0	5	3	5	40	10	2
UCEC_TCGA-A5-A1OJ	0	10	10	9	11	2	0	0	0	0	1	3	2	0	0	5	5	0	0	0	6	0	4
UCEC_TCGA-A5-A1OK	2	7	5	8	7	6	1	0	5	0	0	0	8	2	1	6	6	0	7	4	5	3	1
UCEC_TCGA-A5-A2K2	4	5	2	12	11	8	3	8	8	0	6	9	5	3	39	8	2	2	0	1	36	4	14
UCEC_TCGA-A5-A2K3	9	327	155	416	437	107	122	3	232	24	68	65	40	0	2	16	0	5	64	3	0	0	0
UCEC_TCGA-A5-A2K4	0	3	2	6	8	3	2	2	0	1	0	0	5	0	0	1	6	0	2	0	4	1	4
UCEC_TCGA-A5-A2K5	5441	490	2516	200	187	340	330	2655	62	211	0	331	44	301	0	537	21	83	0	1278	0	0	37
UCEC_TCGA-A5-A2K7	3	117	45	99	126	69	70	2	128	20	58	21	38	1	12	7	21	2	36	2	0	5	0
UCEC_TCGA-A5-A3LO	1	4	3	1	8	4	1	0	0	3	2	5	5	0	2	1	0	0	0	2	2	0	0
UCEC_TCGA-A5-A3LP	0	4	5	13	3	4	0	0	1	0	1	6	4	0	16	6	0	2	3	1	3	0	2
UCEC_TCGA-A5-A7WK	2	4	7	9	11	1	0	4	2	2	9	4	2	0	27	2	0	0	0	1	17	2	9
UCEC_TCGA-A5-AB3J	0	9	3	7	6	1	0	2	0	1	1	1	1	2	5	1	7	0	0	1	0	3	6
UCEC_TCGA-AJ-A23M	1	5	5	8	2	1	1	1	2	4	1	1	0	1	51	1	9	3	12	4	27	3	9
UCEC_TCGA-AJ-A23N	1	4	6	0	6	2	0	0	0	4	0	4	5	0	14	0	0	2	5	0	8	2	1
UCEC_TCGA-AJ-A23O	10	84	47	75	58	97	87	31	89	47	194	57	26	35	0	0	17	20	69	15	50	109	43
UCEC_TCGA-AJ-A2QK	1	4	3	17	14	3	1	3	7	3	8	1	0	0	1	4	0	0	8	4	17	1	7
UCEC_TCGA-AJ-A2QL	1	9	4	9	6	1	0	0	3	4	0	0	1	0	1	5	2	0	0	0	7	0	7
UCEC_TCGA-AJ-A2QM	3	2	5	7	6	1	1	2	3	0	4	5	6	0	201	20	1	0	17	3	0	0	5
UCEC_TCGA-AJ-A2QN	1	28	5	16	13	0	0	0	2	3	1	2	4	0	4	1	3	0	1	0	8	3	6
UCEC_TCGA-AJ-A2QO	9	179	61	150	139	132	128	8	219	60	147	23	45	20	13	9	16	7	62	1	29	5	8
UCEC_TCGA-AJ-A3BD	1	5	9	13	4	9	0	0	1	4	4	0	5	7	15	0	0	0	7	2	20	0	2
UCEC_TCGA-AJ-A3BF	1	3	0	6	4	0	1	0	0	0	1	4	3	0	0	1	2	3	4	0	4	0	4
UCEC_TCGA-AJ-A3BG	1	351	157	402	403	91	81	3	155	35	64	17	26	0	7	1	20	5	37	0	0	0	0
UCEC_TCGA-AJ-A3BH	46	796	201	591	729	393	370	7	487	74	81	80	114	91	0	27	19	3	0	0	2	0	0
UCEC_TCGA-AJ-A3BI	1	4	0	6	1	2	1	0	0	1	1	2	0	0	1	2	6	0	7	0	11	7	0
UCEC_TCGA-AJ-A3BK	3	9	3	12	12	1	3	0	4	1	2	0	8	6	0	3	4	2	3	0	8	3	4
UCEC_TCGA-AJ-A3EJ	1	7	10	10	15	3	0	2	4	0	0	0	2	4	0	2	0	1	8	0	5	7	8
UCEC_TCGA-AJ-A3EK	1336	829	645	629	538	710	805	550	752	252	203	331	510	937	10	491	306	85	52	98	0	84	26
UCEC_TCGA-AJ-A3EL	3166	914	2562	354	254	409	517	1694	66	650	161	566	129	277	0	315	600	279	0	281	0	0	0
UCEC_TCGA-AJ-A3EM	3	9	1	2	5	3	0	0	0	3	7	1	5	3	0	1	2	0	3	0	21	8	8
UCEC_TCGA-AJ-A3I9	1	3	1	6	2	4	1	0	2	2	1	3	2	4	2	0	10	2	0	0	0	0	0
UCEC_TCGA-AJ-A3IA	5	10	2	0	5	3	10	12	16	9	17	6	24	18	50	0	0	15	30	1	107	11	15
UCEC_TCGA-AJ-A3NF	1	8	4	2	4	3	1	0	1	0	0	0	4	0	14	10	4	0	8	1	4	2	4
UCEC_TCGA-AJ-A3NG	0	11	3	27	16	5	0	2	0	4	1	0	8	6	3	6	8	0	8	0	1	0	11
UCEC_TCGA-AJ-A3OJ	3	172	76	215	218	59	93	5	122	37	77	20	18	0	6	16	6	4	48	0	0	0	11
UCEC_TCGA-AJ-A3OK	0	215	92	291	324	12	21	5	51	27	34	8	10	0	2	0	0	1	0	0	0	0	0
UCEC_TCGA-AJ-A3OL	0	38	20	48	59	17	10	0	55	10	38	12	14	0	3	2	2	2	25	0	8	0	0
UCEC_TCGA-AJ-A3QS	17	12	24	7	7	3	1	2	5	1	3	2	3	4	237	21	0	1	2	15	19	0	4
UCEC_TCGA-AJ-A3TW	4	6	9	9	7	3	1	0	2	2	5	4	4	2	97	4	0	2	4	3	9	0	5
UCEC_TCGA-AJ-A5DV	0	13	6	11	30	1	1	2	4	0	1	3	5	1	0	6	2	0	2	5	4	3	11
UCEC_TCGA-AJ-A5DW	2345	181	988	57	61	69	177	871	0	55	19	80	25	129	1	79	71	3	0	370	0	0	10
UCEC_TCGA-AJ-A6NU	1	3	7	3	2	1	0	2	0	2	0	1	6	0	3	5	1	0	8	2	8	2	4
UCEC_TCGA-AJ-A8CT	0	200	92	270	246	5	26	3	29	6	20	8	18	0	2	0	2	4	0	3	0	0	0
UCEC_TCGA-AJ-A8CV	4	33	10	40	25	28	8	2	30	10	34	2	19	5	0	6	1	7	13	0	6	11	0
UCEC_TCGA-AJ-A8CW	15	104	53	104	102	86	45	3	96	28	71	21	22	3	4	13	8	6	60	8	8	7	7
UCEC_TCGA-AP-A059	1689	1195	693	665	899	1166	2601	304	2076	158	48	437	936	2590	18	520	48	146	0	53	0	71	0
UCEC_TCGA-AP-A0LE	5	62	20	54	56	61	52	0	85	31	76	7	24	2	0	8	17	3	19	2	18	5	5
UCEC_TCGA-AP-A0LF	10	14	11	14	15	0	2	0	3	7	0	2	8	9	134	12	1	7	6	7	46	9	8
UCEC_TCGA-AP-A0LL	2	6	1	4	9	3	0	0	5	0	0	3	2	0	3	5	7	0	0	1	1	0	5
UCEC_TCGA-AP-A0LM	3262	2594	3609	1685	1125	1036	1390	748	288	718	78	813	308	896	0	897	104	182	0	0	0	0	21
UCEC_TCGA-AP-A0LP	0	29	19	43	43	39	17	2	41	3	27	18	10	0	3	5	11	0	20	7	3	0	4
UCEC_TCGA-AP-A0LQ	0	5	3	10	10	0	0	0	8	10	2	0	8	0	2	0	1	0	0	0	4	2	5
UCEC_TCGA-AP-A0LS	6	52	15	47	46	55	47	4	51	31	71	23	21	0	1	5	14	1	28	4	8	2	15
UCEC_TCGA-AP-A1DH	6	76	29	83	76	82	48	11	152	22	24	7	12	0	1	3	30	3	84	2	0	10	7
UCEC_TCGA-AP-A1DK	183	822	160	872	255	3499	2254	0	2231	213	3104	449	2579	183	0	217	0	76	1557	0	0	0	87
UCEC_TCGA-AP-A1DM	3	61	16	26	47	53	26	3	68	36	30	0	8	0	13	15	3	5	33	5	3	2	15
UCEC_TCGA-AP-A1DO	5	77	33	71	95	73	36	16	107	19	66	15	20	0	4	3	28	3	36	0	11	41	11
UCEC_TCGA-AP-A1DP	6	70	18	47	36	95	27	4	77	35	32	22	20	0	9	3	5	3	54	2	0	22	12
UCEC_TCGA-AP-A1DQ	0	8	2	2	2	0	0	0	0	0	0	0	4	0	4	0	4	0	5	1	1	1	5
UCEC_TCGA-AP-A1DR	20	141	46	109	112	67	72	2	156	15	71	26	31	1	0	6	10	5	88	3	2	8	5
UCEC_TCGA-AP-A1DV	5381	3266	3490	330	756	1513	1254	1530	3	27	0	1368	0	947	0	1162	0	187	0	19	0	0	30
UCEC_TCGA-AP-A1E0	3142	313	1718	135	112	113	275	1378	23	79	17	108	0	206	5	0	86	25	0	573	0	0	52
UCEC_TCGA-AP-A1E1	6	89	48	72	58	75	40	10	105	29	67	11	8	4	6	10	10	8	66	0	6	12	23
UCEC_TCGA-AP-A1E3	1	3	4	10	6	0	2	2	0	2	0	0	9	0	3	3	1	0	0	1	4	3	6
UCEC_TCGA-AP-A1E4	1	3	3	2	3	2	0	0	4	0	2	4	2	0	1	2	2	0	0	0	5	0	3
UCEC_TCGA-AP-A5FX	0	5	1	9	2	2	0	0	2	1	1	0	3	3	0	8	2	0	2	2	9	3	1
UCEC_TCGA-AW-A1PO	0	1	5	7	1	7	1	3	4	2	5	1	11	1	12	2	0	1	0	3	17	5	12
UCEC_TCGA-AX-A06H	6	65	26	74	59	32	18	2	77	21	41	12	7	1	0	7	4	1	6	3	14	1	4
UCEC_TCGA-AX-A06L	1	6	0	6	11	0	1	0	1	2	2	2	4	7	2	0	0	0	0	2	0	6	0
UCEC_TCGA-AX-A0IS	1	11	2	13	8	3	0	0	3	1	2	0	0	2	2	1	0	2	0	2	6	0	4
UCEC_TCGA-AX-A0IU	1	6	3	8	6	3	1	2	1	2	0	2	6	3	7	1	5	0	0	0	15	0	4
UCEC_TCGA-AX-A0J0	4352	267	1855	133	100	91	253	1978	2	173	190	171	0	147	0	0	434	172	0	635	0	0	0
UCEC_TCGA-AX-A1C4	10	116	50	130	103	97	100	0	212	31	110	32	26	3	1	17	33	14	49	0	18	20	3
UCEC_TCGA-AX-A1C5	3	195	96	299	243	98	69	1	164	36	87	27	24	7	2	0	8	10	49	0	0	1	6
UCEC_TCGA-AX-A1C7	0	7	7	0	5	0	0	0	5	2	3	0	3	7	1	1	0	3	0	1	6	2	7
UCEC_TCGA-AX-A1C8	5	2	3	9	5	0	0	0	8	8	2	0	6	0	14	3	14	0	0	0	14	2	0
UCEC_TCGA-AX-A1C9	2	277	142	360	389	47	45	0	108	43	72	23	17	0	0	4	7	12	10	2	0	5	3
UCEC_TCGA-AX-A1CA	4	10	3	13	11	0	1	0	4	0	0	0	0	2	54	13	19	1	8	4	0	5	3
UCEC_TCGA-AX-A1CC	0	0	0	4	2	0	0	0	1	1	0	3	3	0	2	4	0	0	0	2	1	0	5
UCEC_TCGA-AX-A1CE	991	3206	653	1275	1912	2431	1917	372	1811	862	52	728	721	1755	6	499	3	208	0	0	0	0	26
UCEC_TCGA-AX-A1CF	3	0	3	4	4	7	0	5	3	1	3	3	5	6	16	5	2	0	9	0	67	4	2
UCEC_TCGA-AX-A1CI	0	2	6	9	9	2	3	2	1	4	0	2	3	0	1	4	3	0	0	0	1	1	7
UCEC_TCGA-AX-A1CJ	2	4	3	26	9	1	0	0	7	0	2	1	4	0	2	3	4	0	0	0	5	4	6
UCEC_TCGA-AX-A1CK	1	6	6	13	10	1	0	0	0	0	0	6	9	3	3	1	1	1	0	0	7	0	11
UCEC_TCGA-AX-A1CN	0	6	4	3	4	0	0	0	1	0	6	0	10	0	0	3	0	0	3	0	4	0	3
UCEC_TCGA-AX-A1CP	0	5	3	5	5	0	0	0	0	0	6	0	3	0	2	0	2	0	0	0	4	0	2
UCEC_TCGA-AX-A2H2	4	8	14	10	9	0	1	4	4	0	4	2	16	1	116	20	23	1	12	5	36	3	15
UCEC_TCGA-AX-A2H4	4	5	9	11	6	2	5	0	5	7	5	4	14	2	143	0	0	3	3	1	38	12	1
UCEC_TCGA-AX-A2H5	1	9	0	2	2	0	0	0	3	0	0	0	2	0	9	6	3	1	3	0	9	7	0
UCEC_TCGA-AX-A2H7	4	14	6	10	13	2	0	0	0	2	10	3	25	8	7	7	5	1	1	1	12	0	2
UCEC_TCGA-AX-A2H8	0	6	4	5	6	1	0	0	4	6	0	0	3	0	4	0	0	2	0	5	18	6	4
UCEC_TCGA-AX-A2HA	8	279	117	309	311	201	179	4	214	114	128	51	32	14	0	19	0	19	157	0	0	0	13
UCEC_TCGA-AX-A2HC	9100	2223	3222	583	853	393	2390	1361	0	38	0	221	0	1233	0	648	0	108	0	83	92	0	237
UCEC_TCGA-AX-A2HD	600	2657	593	1507	1411	1217	1048	137	1369	265	142	388	751	1312	0	440	0	55	0	0	0	29	0
UCEC_TCGA-AX-A2HF	0	2	0	0	2	0	0	2	0	0	2	0	5	0	7	0	0	0	1	1	5	0	1
UCEC_TCGA-AX-A2HG	9	103	46	150	112	108	107	2	163	18	107	30	28	13	0	7	21	10	59	5	13	17	0
UCEC_TCGA-AX-A2HH	1	10	3	9	9	0	3	0	0	2	2	5	4	0	2	6	2	0	2	0	0	1	9
UCEC_TCGA-AX-A2HJ	8	106	40	115	93	227	117	12	196	592	463	132	38	0	0	27	54	18	20	7	18	43	32
UCEC_TCGA-AX-A2HK	1	4	8	5	2	2	3	2	5	0	5	3	5	0	6	0	1	0	0	1	24	2	12
UCEC_TCGA-AX-A2IN	11	79	29	63	58	67	58	8	105	45	54	23	17	0	0	11	10	3	51	6	10	13	8
UCEC_TCGA-AX-A2IO	9	8	38	8	6	2	0	2	7	0	0	1	8	0	453	9	0	1	0	15	48	0	7
UCEC_TCGA-AX-A3FS	7	100	39	109	90	98	74	3	185	16	134	12	29	0	2	2	40	9	33	0	14	0	14
UCEC_TCGA-AX-A3FT	21	229	102	332	231	75	195	2	201	49	107	63	68	37	0	0	27	38	53	0	3	0	3
UCEC_TCGA-AX-A3FV	1	5	5	6	5	0	4	6	6	9	10	1	3	9	14	0	6	5	1	1	43	7	0
UCEC_TCGA-AX-A3FW	3	12	4	6	10	1	2	0	3	6	0	0	6	0	0	0	2	1	0	6	6	2	4
UCEC_TCGA-AX-A3FX	1	2	5	6	4	2	0	2	1	3	2	1	8	0	3	6	7	1	6	4	27	0	2
UCEC_TCGA-AX-A3FZ	3	4	7	7	2	0	0	2	0	2	0	5	6	0	3	3	3	1	2	2	5	0	1
UCEC_TCGA-AX-A3G1	1	6	5	5	6	0	3	2	4	0	3	1	7	0	3	3	5	1	1	0	18	0	4
UCEC_TCGA-AX-A3G3	2	5	5	7	8	5	0	2	4	8	10	0	2	7	21	18	10	2	9	10	59	23	14
UCEC_TCGA-AX-A3G4	0	2	2	0	2	0	0	0	4	4	4	0	6	1	2	0	7	0	8	0	10	3	2
UCEC_TCGA-AX-A3G6	4	7	6	5	4	2	2	0	8	1	0	0	9	0	4	3	8	0	2	0	8	1	0
UCEC_TCGA-AX-A3G7	1	6	1	8	1	0	0	2	4	0	3	0	3	0	0	2	0	0	0	0	10	0	1
UCEC_TCGA-AX-A3G8	16	166	49	144	106	115	67	4	159	18	57	30	33	0	4	6	9	7	59	1	0	0	0
UCEC_TCGA-AX-A3G9	12	121	55	119	94	72	57	12	82	14	58	21	23	18	1	8	25	2	45	6	12	6	3
UCEC_TCGA-AX-A3GB	1	23	8	19	26	0	0	3	11	4	0	0	11	1	0	1	4	0	0	1	7	7	6
UCEC_TCGA-AX-A3GI	0	5	4	3	0	0	0	0	4	0	1	0	8	5	5	0	6	1	4	2	14	4	5
UCEC_TCGA-B5-A0JN	1	4	6	2	3	2	1	3	14	4	18	0	18	7	27	3	0	1	3	0	53	14	7
UCEC_TCGA-B5-A0JS	0	4	1	4	5	5	0	2	0	0	1	0	1	1	2	1	2	2	3	0	1	0	2
UCEC_TCGA-B5-A0JT	5	3	5	19	7	4	2	0	1	0	6	1	0	0	2	2	0	0	0	0	10	1	8
UCEC_TCGA-B5-A0JU	6	81	37	54	58	58	29	3	85	6	41	8	27	1	0	11	13	1	51	0	3	15	18
UCEC_TCGA-B5-A0JX	1	3	5	17	11	1	2	3	5	3	0	0	6	0	18	0	0	3	3	7	8	3	3
UCEC_TCGA-B5-A0JY	5634	532	2626	238	147	316	564	1571	64	237	93	276	132	458	0	223	310	143	0	608	0	0	0
UCEC_TCGA-B5-A0K8	3	3	4	5	4	0	0	0	0	3	0	0	4	1	18	5	0	0	0	3	11	3	0
UCEC_TCGA-B5-A0K9	13	117	46	128	108	93	51	3	70	45	75	18	15	14	8	15	21	12	50	1	7	14	3
UCEC_TCGA-B5-A0KB	1	2	1	5	10	0	2	0	4	2	0	0	0	0	1	0	5	0	0	0	16	2	4
UCEC_TCGA-B5-A11E	1560	1402	1559	1087	546	813	1052	716	715	792	158	733	605	924	0	531	102	175	0	107	0	0	0
UCEC_TCGA-B5-A11F	1	3	7	16	4	0	1	0	0	0	0	1	4	0	3	2	10	0	3	0	0	1	0
UCEC_TCGA-B5-A11G	5	61	9	45	20	30	8	2	8	107	143	41	20	0	0	14	83	23	0	2	4	40	17
UCEC_TCGA-B5-A11H	3	127	52	132	151	127	74	2	138	53	127	52	29	0	0	7	19	2	37	2	2	5	9
UCEC_TCGA-B5-A11I	4	6	4	6	1	6	1	2	1	0	3	4	4	2	6	0	1	0	0	8	7	0	6
UCEC_TCGA-B5-A11J	1	69	32	47	55	41	32	1	85	5	53	27	15	0	8	8	0	7	22	4	9	5	11
UCEC_TCGA-B5-A11L	3	15	10	26	14	2	0	6	3	2	3	0	8	1	4	5	13	0	2	4	19	4	11
UCEC_TCGA-B5-A11M	2	4	5	5	7	3	0	0	0	0	0	0	4	0	1	0	2	0	0	2	2	0	1
UCEC_TCGA-B5-A11N	860	136	680	46	64	26	20	433	12	26	17	64	18	9	0	90	16	8	0	180	0	0	4
UCEC_TCGA-B5-A11O	1	21	8	9	13	5	3	0	17	5	11	2	8	0	0	3	0	0	0	0	8	0	9
UCEC_TCGA-B5-A11P	0	6	3	7	6	7	0	0	3	1	0	0	5	4	5	2	1	0	13	4	3	2	1
UCEC_TCGA-B5-A11Q	1	6	3	8	4	1	0	0	5	0	0	3	1	0	3	1	0	3	4	4	0	0	4
UCEC_TCGA-B5-A11R	5	12	55	20	8	6	4	0	24	0	2	0	0	0	629	121	48	1	0	0	0	17	0
UCEC_TCGA-B5-A11S	0	6	5	8	5	3	2	0	2	0	1	0	9	0	0	1	3	0	0	0	13	0	2
UCEC_TCGA-B5-A11U	6	39	18	67	44	23	28	2	69	9	51	20	9	2	6	7	10	0	17	0	2	0	0
UCEC_TCGA-B5-A11V	1	6	7	4	14	3	0	2	0	2	3	0	4	0	0	5	0	1	1	4	8	0	9
UCEC_TCGA-B5-A11W	1	8	8	14	14	0	0	2	4	1	0	0	12	3	1	0	5	0	0	0	6	2	10
UCEC_TCGA-B5-A11X	0	3	7	11	8	7	0	0	2	3	0	0	2	0	3	2	2	1	0	2	2	0	20
UCEC_TCGA-B5-A11Y	3	282	107	344	304	66	38	0	81	37	113	38	15	0	0	0	0	11	4	0	0	0	10
UCEC_TCGA-B5-A11Z	1	8	4	14	13	1	0	0	0	1	0	1	4	5	5	2	3	0	1	2	7	2	3
UCEC_TCGA-B5-A121	2	4	4	4	2	0	0	4	2	1	1	1	3	0	2	4	0	0	1	0	3	0	4
UCEC_TCGA-B5-A1MR	3516	502	1783	61	123	244	299	2371	50	214	45	302	20	272	0	247	212	153	0	258	0	0	24
UCEC_TCGA-B5-A1MS	3	9	4	2	4	0	3	0	3	0	0	0	8	0	2	0	4	0	0	0	17	1	3
UCEC_TCGA-B5-A1MU	1	0	3	5	4	0	1	0	4	0	2	0	4	0	0	0	0	0	9	0	3	1	5
UCEC_TCGA-B5-A1MV	3	13	3	10	15	1	1	0	5	2	1	3	15	1	4	2	1	0	3	1	4	2	3
UCEC_TCGA-B5-A1MW	3	82	13	29	8	18	18	14	7	149	218	49	14	13	0	2	105	25	0	1	13	53	24
UCEC_TCGA-B5-A1MX	429	97	57	260	72	659	2532	0	1433	88	887	173	1552	280	10	31	200	102	321	28	0	260	73
UCEC_TCGA-B5-A1MY	1	4	1	3	7	5	0	0	0	1	0	4	4	4	13	0	0	0	4	2	6	1	1
UCEC_TCGA-B5-A1MZ	3	4	8	7	16	0	0	0	3	1	0	2	5	0	3	5	4	0	0	0	6	8	0
UCEC_TCGA-B5-A1N2	7	5	5	6	4	8	2	0	3	3	5	5	4	13	17	13	7	1	0	0	65	14	5
UCEC_TCGA-B5-A3F9	0	25	5	7	12	0	2	0	1	0	1	4	3	0	1	3	17	0	0	0	5	1	7
UCEC_TCGA-B5-A3FA	1386	767	1530	832	393	1332	725	829	1191	1975	1176	766	1086	1454	0	205	1696	269	0	0	0	0	0
UCEC_TCGA-B5-A3FB	3	6	4	13	9	3	1	0	3	1	0	0	8	0	3	5	0	1	7	4	3	1	1
UCEC_TCGA-B5-A3FC	689	4669	815	2917	3088	1738	943	125	350	1011	431	1014	1714	807	0	637	470	106	0	0	0	0	0
UCEC_TCGA-B5-A3FD	1	7	3	13	5	0	0	0	9	5	0	0	1	0	0	1	5	0	1	3	10	2	3
UCEC_TCGA-B5-A3FH	3	0	6	14	5	1	0	0	2	2	2	0	3	0	0	0	3	4	5	2	0	0	0
UCEC_TCGA-B5-A3S1	4	7	12	9	6	5	1	0	7	3	0	0	0	0	51	13	2	2	4	1	5	7	5
UCEC_TCGA-B5-A5OC	17	125	34	93	106	179	121	7	247	76	123	53	27	30	5	18	0	1	131	7	10	20	9
UCEC_TCGA-B5-A5OD	1	8	3	2	4	5	0	2	1	1	2	2	5	0	5	1	4	2	0	1	3	6	6
UCEC_TCGA-B5-A5OE	1	18	1	14	10	2	0	0	2	4	3	3	0	2	9	8	9	3	4	5	13	0	4
UCEC_TCGA-BG-A0M8	1	7	3	1	9	7	3	0	2	0	5	1	4	0	8	2	6	1	8	5	26	0	2
UCEC_TCGA-BG-A0MA	1	4	5	3	7	1	0	0	10	0	3	1	4	2	1	0	7	0	0	0	6	1	3
UCEC_TCGA-BG-A0MG	4	7	14	22	17	0	5	4	14	7	3	2	6	0	4	5	6	0	4	0	11	1	13
UCEC_TCGA-BG-A0MK	3	8	8	21	8	7	7	0	16	0	9	8	7	0	0	2	3	0	0	1	14	6	4
UCEC_TCGA-BG-A0MQ	6	53	28	72	72	47	25	0	109	61	69	25	19	11	0	7	0	7	71	1	19	7	3
UCEC_TCGA-BG-A0MU	2	7	5	10	8	2	0	0	0	2	1	4	12	0	0	2	5	0	5	0	11	0	7
UCEC_TCGA-BG-A0RY	0	4	6	4	12	1	0	0	8	0	4	2	4	0	7	1	7	0	0	0	4	0	6
UCEC_TCGA-BG-A0VV	0	3	4	10	10	0	2	2	2	0	1	0	3	0	0	0	0	1	0	2	12	4	4
UCEC_TCGA-BG-A0VW	9	55	32	72	46	43	36	0	100	4	41	18	27	1	4	2	21	10	16	2	16	11	7
UCEC_TCGA-BG-A0VX	59	36	45	13	16	17	13	7	0	8	0	21	4	2	2	1	13	0	0	12	0	1	0
UCEC_TCGA-BG-A0VZ	9	51	22	34	49	47	19	0	38	5	52	4	16	1	9	0	0	5	21	0	11	0	9
UCEC_TCGA-BG-A0W1	0	12	6	1	14	6	0	0	6	1	0	0	8	0	0	4	3	2	0	0	13	0	0
UCEC_TCGA-BG-A0W2	2	3	5	14	8	1	0	0	0	1	0	0	2	0	2	0	2	2	1	0	3	0	2
UCEC_TCGA-BG-A0YU	0	5	1	1	6	3	0	0	1	1	1	1	0	2	0	2	0	2	4	0	0	0	0
UCEC_TCGA-BG-A0YV	1	8	7	14	16	0	3	2	9	5	5	0	7	0	3	3	0	1	5	2	5	3	0
UCEC_TCGA-BG-A186	0	5	1	6	5	0	0	2	7	0	2	1	2	0	1	0	0	0	0	0	1	3	3
UCEC_TCGA-BG-A187	1	7	10	21	16	5	3	0	0	3	1	3	11	0	2	0	0	0	1	0	9	0	16
UCEC_TCGA-BG-A18A	4	3	4	13	12	0	0	0	4	1	1	2	8	4	1	2	2	1	0	2	13	0	2
UCEC_TCGA-BG-A18B	6	36	14	48	47	33	37	0	81	12	39	5	24	7	7	2	1	2	5	0	0	0	11
UCEC_TCGA-BG-A18C	3	2	0	13	6	0	0	0	0	3	2	0	4	0	6	0	6	3	0	0	6	4	2
UCEC_TCGA-BG-A220	12	128	37	118	91	89	64	7	172	26	87	9	38	13	0	22	8	2	48	0	8	14	10
UCEC_TCGA-BG-A221	6	203	98	233	257	142	77	0	101	148	302	49	40	6	11	10	2	14	0	3	5	19	0
UCEC_TCGA-BG-A222	12	352	104	276	293	1326	156	0	543	1086	493	657	348	0	4	355	554	0	0	0	0	516	5
UCEC_TCGA-BG-A2AE	0	4	4	14	8	6	0	0	0	1	4	0	5	0	6	0	5	5	0	0	15	1	6
UCEC_TCGA-BG-A2L7	6	96	44	122	86	54	47	4	89	22	53	37	20	7	3	8	13	0	29	3	2	19	2
UCEC_TCGA-BG-A3EW	10	74	26	54	33	67	42	7	55	35	66	26	15	14	6	2	11	3	44	2	0	22	14
UCEC_TCGA-BG-A3PP	5	6	4	3	6	0	3	2	3	2	0	2	5	4	1	2	0	0	0	4	15	4	3
UCEC_TCGA-BK-A0CA	1	6	10	11	14	6	0	0	0	0	2	0	5	2	0	2	1	0	5	0	5	5	0
UCEC_TCGA-BK-A0CB	1	7	2	14	5	1	3	0	0	2	0	4	11	0	0	3	2	0	0	5	7	1	9
UCEC_TCGA-BK-A0CC	1	6	5	3	3	1	1	0	7	2	1	5	5	0	10	2	1	4	7	3	11	0	0
UCEC_TCGA-BK-A139	7	10	10	23	7	3	5	9	0	1	7	1	17	2	9	9	10	3	14	4	38	11	12
UCEC_TCGA-BK-A13B	5	76	35	70	70	125	66	2	123	39	94	18	25	0	0	9	13	5	62	0	8	7	2
UCEC_TCGA-BK-A13C	1	2	5	12	9	0	3	0	1	1	2	1	2	2	0	1	3	0	0	1	3	0	8
UCEC_TCGA-BK-A26L	1	10	2	10	7	2	5	5	11	4	10	2	0	1	3	2	4	1	1	0	22	8	10
UCEC_TCGA-BK-A4ZD	1	9	5	4	17	1	1	4	3	6	3	0	10	0	0	4	2	2	6	0	24	10	2
UCEC_TCGA-BK-A56F	0	5	10	10	10	0	3	0	7	5	4	1	2	5	2	0	1	0	0	0	6	4	3
UCEC_TCGA-BK-A6W3	2470	237	1401	85	72	157	138	1239	0	75	37	85	6	107	0	99	156	8	6	528	0	0	0
UCEC_TCGA-BK-A6W4	4	3	3	5	4	0	0	0	1	1	2	0	1	0	1	0	3	1	0	0	0	2	2
UCEC_TCGA-BS-A0T9	1	4	4	12	8	3	1	0	5	0	0	1	5	4	0	0	0	0	2	0	11	2	8
UCEC_TCGA-BS-A0TA	11	79	23	40	32	64	56	0	60	48	64	14	9	4	5	2	7	9	39	2	5	0	4
UCEC_TCGA-BS-A0TC	847	72	329	13	58	40	27	239	0	10	0	30	1	17	0	0	0	2	0	187	0	0	0
UCEC_TCGA-BS-A0TD	1	4	4	3	4	0	0	0	3	2	3	1	2	0	0	2	4	1	3	2	5	3	0
UCEC_TCGA-BS-A0TE	8	39	6	37	14	41	31	0	43	13	22	9	18	3	12	20	22	0	15	6	12	28	13
UCEC_TCGA-BS-A0TG	0	7	5	5	9	0	0	0	0	1	3	0	4	0	3	2	3	0	4	2	2	1	3
UCEC_TCGA-BS-A0TI	4	0	3	6	0	0	2	1	6	6	8	2	10	12	0	0	4	2	4	0	22	12	8
